"CM000_010","CM010_020","CM020_030","CM030_040","CM040_050","CM050_060","CM060_070","CM070_080","CM080_090","CM090_100","CM100_110","CM110_120","CM120_130","CM130_140","CM140_150","CM150_160","CM160_170","CM170_180","CM180_190","CM190_200"
10234.8021529742,10050.9299615668,9982.7401901072,9993.26478844563,9518.04965717779,9865.03863672457,8994.26047793278,9028.0609113249,8795.80755106466,9086.68377281085,9544.50043043677,9606.25515933696,9750.83439875292,9514.00801499861,9515.71121933744,10950.1343669119,10940.839901695,10620.6613244923,10212.8121539599,9477.36869467755
10030.9144879444,9805.35127679288,9689.28109896005,10093.5314479261,9662.88570747547,10114.8654850754,9400.39740803556,9465.70417905876,9325.81766443011,9467.37094777567,10286.4242409416,10225.6161313482,9984.85535395489,9672.27144595725,9888.39597379568,10970.8305057154,10833.9738789475,10414.8863788089,10228.5880537573,9968.06012216454
10264.6593561063,10031.9808472887,9952.5242900671,9902.02008546899,9702.78640425144,9784.05907157891,9142.6714643775,9413.17243571997,9181.21833840094,9364.58175707155,9871.00452378136,9881.35130214325,10093.8884344722,9606.99591728957,10047.227766705,10348.3411494129,10367.3526175445,10278.8574693613,10141.4729859392,9904.97485435294
10182.1403827455,9795.1738071425,9742.77299054765,10211.4881959594,9747.61183220197,10037.8664412966,9284.38887702413,9150.37409647113,8804.2257050281,9113.49794560961,10295.5244107521,10688.7361250882,10098.3073497604,9811.91422225243,10044.6973451332,10656.4043494734,10714.6834516227,10067.5452981354,9653.63523142908,9677.37916286883
10460.2700474328,10099.743896899,10251.0830646903,10098.0733735446,9533.99819347706,9832.33642334653,8914.30400692496,8818.90647569281,8539.3825080753,8892.73113248797,9759.4682784283,9696.68648848177,9993.30107812446,9847.66853106506,10120.2665390539,10801.3653245729,10897.1911444408,10657.7609846465,10414.5045093148,10180.7657365659
10237.9008987917,10093.7336722919,9990.28775960576,9998.72142313093,9666.57558814593,9885.58838900366,8874.32369420119,9300.91206502669,9184.57292839411,9322.75765804393,10028.0526546002,10183.0362316456,10327.8205966077,10196.7482594744,10339.1246990525,10435.192600243,10231.3391503832,10480.7374249277,9931.12210336802,9699.32723610476
10306.1408273525,9960.7361214642,10013.1431138617,10205.4996208857,9704.62168582268,9965.98819872162,9007.56155922762,9034.2850065878,9023.7361316768,9271.92948304617,10054.8301835965,9808.60198084233,10144.3743671471,9644.05292605,9825.66092938004,10992.7595779977,10851.9228715842,10283.9328683009,9880.37685381754,9490.44686720637
10092.6398694699,9773.93167306574,9772.10739619525,9715.35143526607,9351.77767642729,9524.54170152975,8448.70402618685,8561.5304871889,8191.44393147569,8532.80159152864,9011.4278082488,8997.2702157179,9504.80043802432,9173.35337912726,9483.30729939237,9848.98250014734,9994.54957951928,9495.55762954485,9195.48944608858,8681.49147458937
10243.4062600187,9961.54126848515,9951.45163069792,9850.29929880951,9425.12415385162,9817.83983107136,8822.1816691252,8848.55204140784,8437.08269540764,8816.88115784885,9657.18136120101,9926.91195851911,9724.4825213184,9507.54418484548,9538.78504635236,10780.8054878969,10716.3571605116,10077.3273496536,9604.85282635518,9470.67356303467
10366.1743798563,10163.9804408131,10055.0178872529,10154.4455396603,9915.15187366111,9864.17530098235,9105.12081565541,9103.1212984633,8878.75866992992,9060.12407283445,9926.391870457,10188.0891301952,10217.2596716999,10074.7530046578,10057.8148174468,11313.766126778,11183.9330425473,10471.0759184103,10216.9535819953,9508.50698957467
10264.6933739157,9935.23939221534,9906.95542815769,10126.6045928739,9736.19313052453,9970.09897837931,9212.61044450801,9312.25592442784,9052.71970850632,9305.26172445121,9946.70358526197,9959.23156976428,10144.0828688435,9573.80404883575,9800.84024613835,11069.102803976,11081.5448513595,10446.9387987162,9949.42161243639,9209.04313062108
10456.8108254683,10243.4402286326,10120.5419632085,9902.96234172793,9550.70124250139,10048.8264595411,9562.43418093209,9648.42894686172,9608.12096974171,9869.1367418267,11430.5288606788,11240.3987493636,11208.0169978247,10950.7123204121,11046.5896222145,11980.7575454524,11779.0232948995,11578.9450371092,11137.6038526541,11248.6629265867
10248.6381745721,9954.33311760065,9953.35100060121,9967.77961035234,9578.19514380391,9680.71076502217,8870.88581802797,9106.08113614991,8920.90333909623,9210.03387022745,10146.6947718402,9947.24292581828,9960.60868885658,9575.15114170944,9718.27565712251,9991.8242592767,9932.05473803416,9411.44955669652,9237.16791562897,8891.23937228846
10356.2762816042,10074.9219454122,9909.10137132422,10168.6481501294,9591.01917779671,9832.90135334989,9027.46228940149,9270.41516214281,9158.20623917795,9264.02369872962,9972.23830179369,10064.8699573724,10011.9525943665,9679.87570672167,9733.17366905548,10790.3441814761,10802.3467407631,10277.8593357683,9900.07997390282,9636.84470452412
10363.4103639627,10157.6502559057,10312.2252318966,10124.5977680756,9608.3333814198,9769.35115897815,9229.01576853312,9301.4784023564,9150.65627816659,9258.47758614485,10157.6161814084,10251.5538400318,10268.7608634055,9962.00846074091,10250.5499207829,11179.5233625246,11224.7718581148,10471.9840515466,10176.479825279,9888.33075151317
10226.0009409864,9930.17750509613,9925.27545137001,10169.8483057348,9503.24935874917,9542.32465936087,8639.29416776494,8601.88096265102,8308.1708325143,8604.88904597874,9130.66637785519,9130.438750212,9245.57754079415,8645.29812503108,9107.02869613872,10114.8104774711,9967.78665498053,9542.80052637385,9604.64814709028,9004.62601771199
10343.319928407,9854.81172644988,9840.74064154069,10091.6886268151,9655.73148456149,10009.0540541714,9278.1838690233,9378.94563564582,9342.31012622508,9670.34128880023,10237.8450272985,10388.1510732746,10307.3062926757,10114.1438323859,10118.8373963121,11063.3451167335,11149.1615376465,10655.9277477548,10381.4651545327,10150.0859183673
10422.6591501338,10039.1884727802,10059.6018329734,10205.5287786199,9850.2302444665,10066.3958021336,9154.1036107059,9288.43928951233,9015.50035193704,9393.42603003407,9936.42818434558,10006.0433945937,10256.8387251578,9784.81690345722,10063.9239714661,11319.4601065385,11088.818673114,10354.7790819864,9674.20989687893,9096.07825050657
10095.5644314378,9894.54318562232,9883.73902252679,9566.83125572582,8994.56681651499,9572.22825749444,8855.52072342755,8814.66978332044,8389.64394859185,8586.06290731172,9563.20823467258,9876.92362211484,9682.85543276608,9616.00808644838,9660.09217865582,10871.590630977,10847.6426393839,10354.3031267964,9847.0925489692,9494.17925716508
10175.2895267343,9904.27418917766,9833.07755219172,9793.90530183948,9611.33553803549,9951.43924563453,9049.52780474086,9288.54384879371,8909.9922130739,9097.02326890862,9647.01122833988,9876.59851310423,9548.16707196978,9456.82879761239,9573.90664473516,11702.4701234884,11597.1934888186,10776.1151069521,10022.1071667014,10109.0927923106
10373.9845790698,10164.2601051568,10114.2124473037,10067.3158228958,9707.43432177763,9542.47218746524,8917.7602885489,9018.7899912088,8826.04405906168,9131.19013918484,9894.15989989064,10154.8804154156,10377.1450849052,10190.4479007689,10321.7609329128,10817.1294188327,10728.624019014,10704.5541055284,10201.9945173122,10172.025176533
10369.5048133025,9916.82881451684,9892.03656043821,9960.56158649615,9503.63120936203,9805.89197553323,9029.12263098639,8963.58521867999,8838.14060951494,9116.58790057614,10402.2427091391,10546.1743282133,10571.7082700401,10221.5276637044,10441.0302236612,10600.141141382,10555.4752331161,10412.6100521011,10192.6744547392,10015.3451039867
10160.6656775187,9865.95491049715,9877.09101388981,9735.52247052395,9637.2087885264,9650.75230916682,8869.2158004317,9101.5546950541,8677.8288586644,8998.68543602551,9593.40468578952,9484.558099581,9840.53486507363,8960.11192960057,9468.0050935173,10254.5565212313,10085.4802815402,10082.1018059026,9723.44692781248,9286.39216258379
10161.3580847871,10027.289245945,9942.18074572014,10194.1249573058,9819.31698827189,10074.5390799218,9185.80393450333,9111.20141637273,8708.32270983387,9090.48195924336,10088.0975536404,10495.3633702978,10164.1736018059,10024.8412470706,10053.283124095,11510.6713166046,11405.2300651004,10890.1131195622,10575.5520728632,10028.5171860029
10201.371056757,9951.8570780162,9887.89113744387,10223.2418798323,9656.94111361848,9846.95237370587,9202.50643532502,9394.27738041543,8917.96878510939,9165.84603133104,9986.80194001133,10169.6829975852,10265.16202891,10031.3684905108,10157.3480779281,10382.0791367758,10275.7727362205,10045.6676866463,9784.53476009793,9948.01107879927
10284.8282957206,10158.52757024,9976.93676816443,9873.51770818364,9610.94217892941,9677.40643992863,8744.55306863982,8859.02065026322,8566.1278138911,8778.38103229044,9891.49165389002,9994.89222225572,9708.594297181,9223.77690394621,9452.01720690542,11340.0931099811,11209.842702518,10494.3733223908,9498.77405081383,9046.38332811679
10310.2450183572,10035.0358953659,9918.72881620502,10210.1488095756,9694.54947727494,9685.16793415163,8616.52454786403,8757.95819864506,8611.57083807861,8839.20413061209,9895.54068134149,9986.92882724929,9958.21840455489,9746.27410072101,9857.06886976376,11302.6061626051,11292.1577145065,10945.3167934646,10482.7704939367,10300.8608333219
10190.2395151927,10103.6930203194,10040.0960827701,10050.9835056991,9731.73699714277,9733.75272744532,8778.05817230789,8992.95408141793,8695.47390701044,8948.76727534454,9943.34069087566,9625.45023063974,9795.87831229518,9475.3924290969,9787.55227900978,10024.1078814513,10014.9943820158,9797.51372296761,9779.5592895863,9323.68783927879
10346.4839278548,10012.0453846431,9847.9770665046,9962.48447802529,9474.63950676079,9760.01816896539,8860.83030403624,9138.12372610708,8997.97248581915,9390.33823141599,10473.6495260402,10675.5578019132,10935.2010512309,10698.5705677746,11020.7382378565,11258.1276254556,11330.6007580868,11058.2203762683,10650.7213762282,10503.1021796329
10217.2750119332,9879.80987282284,9962.24339544989,9914.97880865709,9503.06803613537,9680.14271197506,8662.63749745922,8737.22991483651,8573.79154588949,8826.80027227283,9625.72676086156,9648.75368926361,9836.16521632514,9619.62972371218,9889.51458799644,9793.65935741077,9819.00572187716,9837.36212541078,9862.98695741597,9538.26330499639
10003.9061663943,9938.3544953182,9835.52843305044,9846.57025230683,9692.42845899558,9950.88311204851,9026.72650905344,8864.66609924863,8356.39548358458,8701.99689975351,9535.96716411152,9539.1844933032,9777.86502526272,9568.86118783551,9669.64557527538,10421.3527978662,10548.6749900124,10085.8710793455,9834.54134629071,9454.57652485949
10184.4896742733,9773.2338134228,9745.8557398594,9634.96817918829,9276.60299552346,9530.56049870994,8714.17042969175,8603.65881749827,8176.23385938092,8644.8161890622,9635.61821374513,9817.26105801596,9530.67880855857,9051.8849589068,9281.18425557295,10960.0898550557,11122.1416237311,9818.72422725958,9146.56083519318,9223.42992374032
10125.0862071745,9945.70415866918,9861.27252891433,9749.11108699648,9410.69828332797,9836.77818906048,8962.32701294778,9302.3106846716,8591.4274566084,8900.01021458757,9657.31484066587,9618.12225964637,9858.07877414592,9413.88623499007,9832.07106019467,11100.030203682,10830.5049286565,10696.6676854031,9961.83324082808,9224.62945517041
10223.5334671394,9893.98260840056,9992.72160654617,9825.19084566791,9523.4279025837,9656.43019246523,8679.7061996868,8939.73643630745,8449.8762692872,8637.32045155864,9597.50686133523,9882.6790615149,10004.5816755919,9828.9818258206,9939.14224443526,11007.6849203321,11106.7156706989,10316.9683214344,9972.68783288672,9450.28000000531
10104.0583525317,9796.71882509242,9915.18141092173,9889.46473203612,9609.93675836011,9775.7217923783,9120.03186095013,9247.62368590638,8806.38530607935,9056.31107533771,9941.82128640926,10092.8211726736,10395.5900315128,10208.3747501054,10175.9109178161,10478.5458464487,10297.6931303551,10262.8038802465,9968.57686802925,9348.20478425525
10228.9944141343,10127.431895896,10039.8368861004,10053.4003786782,9741.19505601545,9872.65923991897,8976.13813621405,9142.38309492688,9066.33779197233,9297.55512186101,10190.7697276078,10184.7891990348,10153.668493361,9903.39047386921,9826.35384322782,11042.4118062048,11123.9837069989,11014.8851967729,10600.1774941954,10316.3606964106
10540.539327824,10138.6264315802,9999.03578203957,9913.79486721936,9478.05516170299,9791.92191988326,8984.35386250825,9020.34863516787,8901.46208230326,9199.27714031082,10522.3590360662,10858.4110712059,10732.4175160515,10820.9163483784,10644.5277944174,11209.7658633815,11292.1110060313,10863.3186867736,10436.7806769776,10485.5528914428
10113.5891625734,9877.80900742925,10111.0120911191,9975.57645044328,9651.41384311136,9804.42752556627,8892.82324758527,8986.71997187514,8891.49387923376,9219.36261635475,9992.69931014868,10356.3529897173,10406.5697600398,10145.1208388974,10255.0147670691,10638.1141499581,10557.991276398,10957.6708052679,10614.3355642641,9912.16814675297
10191.8725638143,9922.16392979143,9816.04201407482,10089.4146656547,9747.11176424573,10434.7500069644,9810.49629410902,9740.45830292581,9238.95925135637,9667.57176169844,10541.2608324586,10669.6123679782,10657.609121423,10281.7007464504,10568.7450911926,10184.6876753561,9945.42484603068,10380.6759444737,10333.0316368941,9746.03220859144
10252.4862266014,10055.0544830684,10048.6005554809,9799.68683345898,9629.46816573315,9732.09995460967,8936.11379053568,8930.05566787064,8778.18712792513,8951.70790770251,10415.1197528077,10476.6449959209,10505.2436174867,10096.2616238223,10271.9451860475,11051.5459676053,11029.8002289876,10938.7486313789,10316.8845480951,10086.9499553318
10253.210606004,10088.8763708227,10083.2476647845,10348.4879786239,9960.07041495501,10024.935910476,9136.66737838096,9224.08248925228,9209.02484034794,9380.22193274371,10133.2831230086,10192.9449534937,10311.4655402261,9767.70899720203,10157.2005716863,10375.5818446975,10242.9416543085,9832.20103868066,9381.50107605739,9268.94233770135
10208.3300989037,9923.40357804384,9972.64514733052,9817.89916941077,9498.60524539309,9783.30665845642,8615.86974455252,8575.7812371376,7879.79016358298,8149.8779606785,9826.59480294291,9605.1562285923,9836.9978054983,9259.03917720867,9644.39128370012,11866.9637081658,11958.6236749538,10942.7488681124,10114.88268915,9448.35488183422
10482.115139207,10138.7672952698,10041.5325087449,10035.136345457,9514.16568648536,9778.12440348818,9043.22050756358,9131.27083042521,8835.68498549337,8978.52557236271,10193.0112087643,10100.1913778156,10035.3123144707,9771.09872456508,10046.3298648155,10844.2505680778,10793.5756567058,10721.3097500908,10467.5416008152,10129.8362511631
10131.5431535669,9768.4198967823,9799.16522689619,9733.35215515039,9486.50432355537,9883.79599820947,9139.2036439517,9158.44209489296,9061.99527486242,9341.95410239525,10030.9914294967,10222.1622119804,10094.5524917586,9611.94764524311,9761.87494883328,10725.2659900948,10817.8600520273,10407.2851736785,9628.79397809823,9432.90208350744
10277.7938805482,10146.5249033488,10058.7049256793,10113.6801652449,9868.66600319233,10043.7799375682,9051.7508622444,9204.12191783967,8903.40975354882,9170.46224200947,9953.61513778071,9892.91006918271,9883.9191685501,9547.31980630431,9582.02353482988,9989.03257026334,9770.07748696764,9862.62338314763,9810.82528371291,9320.03477777625
10261.9421710323,9960.2878826801,9958.87495061911,9914.74933704699,9657.64952399139,9680.54780730768,8742.53788836185,8971.53401770422,8432.2670386217,8779.17719265605,10079.5706060841,10473.1573559136,10033.8444814263,10218.4291429979,10107.5012781196,11139.5526633598,11099.4282423657,10630.1554521836,9915.67291269829,10076.3859721342
10157.3033276972,10019.2671381017,10064.5081396923,10252.2740447046,9996.83018129295,10121.0853181067,9310.36433144778,9412.21226047372,9118.73613632553,9421.1917651663,10718.7229423206,10808.7070449966,10235.170148155,10035.7332122162,10191.1720749833,12340.0050235612,12259.6824338199,11409.9252073299,10545.2787443648,10582.020988923
10360.6224559013,10043.3947503073,9951.24929512909,10031.1254644856,9442.7384914608,9813.36735471458,9220.62168685209,9324.55297369401,8739.03044620626,9048.73518708668,9769.97861268609,9938.11428415623,9989.11780393209,9559.57138703146,9647.73601500234,11348.8961334944,11435.2633167759,10589.9170032278,9934.90474075471,9744.21883141573
10342.4360091425,10124.0622406923,10213.2562811298,10184.6542801164,9941.55300056641,10339.9466999065,9276.14602372153,9271.31651488492,8832.38057326553,9192.70967566695,10444.4096178817,10275.0849777377,10372.7477900822,10091.7968875475,10097.3527874382,11063.0137432448,11080.3638807937,10813.7101874194,10127.8585530083,9554.99571639989
10298.3373671109,10001.3753280483,9935.03074623522,10117.8876671695,9809.83571963289,10074.336084235,9102.66801857584,9089.20303155595,8819.67899772622,8972.02043926437,10092.9508614992,10078.4534760838,9826.43977618992,9540.56333897006,9745.40466119409,11446.7277796985,11300.3801614501,10600.0752755816,9734.02231392519,9800.20292984663
10151.0293628728,9952.92591667427,9910.01463897996,10106.0314573105,9566.32945187342,9695.72405453235,8764.79172486735,9281.33590426569,9258.12951469191,9497.960260965,10609.6974185219,10613.1538454396,10793.9474603226,10636.5693642176,10528.8341650889,10989.2785822445,10828.0561214294,10693.5870652452,10276.4713016813,10360.0901786557
10367.4241545116,10320.462728304,10053.257448866,10105.1489722725,9513.27667959139,9863.23095744815,8737.28499114718,8921.96379732803,8704.40304877504,9175.09695494494,9680.3639845941,9955.76033221691,9726.75919950813,9293.68985271907,9446.69856935618,10192.5442818676,10282.0280015055,10200.8702725472,10056.9475816021,9824.3785463723
10360.4961708706,10023.2374389796,9917.80757723356,9956.34027746386,9707.95558609226,9798.49378999526,8879.37444933988,9285.8410615897,9258.23476468126,9448.47652934125,10102.065695329,10202.8244174084,10142.698831676,10018.2100427186,10143.2077589084,10798.2252258684,10684.2164396345,10111.9840646809,9367.88701879424,9316.43409011839
10073.1696839111,9956.66878399861,9887.38198777514,9861.9006850774,9426.8931040871,9800.4574126483,8974.07959956309,8976.39716979641,8981.83661287389,9306.50983330715,10076.7537269236,10197.8090095616,9839.95280532798,9444.53789280629,9541.93107466909,11269.1436971367,11092.8126036053,10880.0273003814,10682.5686665185,9967.62822029513
10238.5358280993,9827.99914451071,9886.1394938987,10167.9895724996,9535.79792494968,10057.895070672,9446.1128630963,9426.51415112808,9279.81454959038,9509.13308396222,10739.2307172611,10662.9045343891,10507.0935837605,10539.6319627407,10494.754651162,10845.5524932984,10989.7158820697,10858.038139041,10701.5030558894,9854.11085671395
10349.7338371191,10017.9009452245,9905.73022591433,10086.1971315105,9780.56639680873,9907.62138304759,9256.15556394006,9228.24089221237,8984.20078506646,9162.86343609538,10312.4005950583,10725.2780155529,10655.4625300121,10356.7928295218,10697.3811273616,11764.3296352755,11513.1352196874,10481.9890572997,9507.43507889672,9790.53028857429
10367.0057957367,10175.389196953,10189.5429454967,9867.21109693316,9709.37884922118,10037.2005368048,9250.27164100967,9433.16465327834,9078.73032948106,9371.28722344224,9695.73707024787,9496.47638889354,9676.71242303987,8924.85755340582,9294.35592368624,10031.7151856137,9945.96148006509,10072.2510405967,10214.4528338597,9489.89065760322
10363.4671034691,9870.00448537747,9696.5889624245,10000.1014840164,9356.74478746932,9569.75888409135,8985.7960281414,8948.0288516918,8516.69759380266,8641.94046288854,9905.23428355783,9914.26210101197,9914.2664282578,9522.8016707156,9756.97682006094,10799.7467338003,11002.7733272238,10655.5929686802,9887.8862670075,9412.38293441052
10268.0038936671,10000.181176398,10056.8510738029,9792.46418921496,9599.12880651765,9850.99276254559,8862.81784221296,8897.75540754311,8540.61311194125,8926.58556081009,9517.7614006031,9840.78381126977,9607.89501043047,9165.79885209044,9149.75089974278,10685.5412735362,10861.2110870348,10037.571344544,9109.9589885939,8815.24562659678
10208.9220824275,9982.583499893,9965.01576538925,9933.30546377048,9724.74300499553,9976.53720964948,9224.35056616124,9555.47831831231,9420.56454505848,9718.17620708267,10829.8403914926,10925.0804968124,10769.6431605176,10473.1871653809,10594.0932703334,11007.5488006835,10825.2061537501,10543.5640459966,9628.93887939697,9841.20444754127
10130.9239746188,10179.9963179838,10288.1780053879,10256.6571748013,9809.2725913659,9974.13638712736,9177.92743437342,9349.84123274743,9342.66572511245,9581.49067391579,10581.8849508759,10915.1990242215,10659.4385707739,10524.9392486102,10477.3985383769,11133.2577202878,10757.2029539984,10713.3830181319,10339.8031687952,10074.0214458981
10176.0596627329,9962.35681294586,9877.18368310743,9891.67977763095,9650.9295098211,9787.1057919185,8827.44459169879,9094.16322015987,8846.20616485379,9059.58271343407,10280.9459915238,10647.130637048,10234.3616700617,10177.960621832,10183.6377111772,11042.7246312924,11219.3746699695,10538.413202249,9774.1973226919,9524.61592849563
10023.8957158912,9856.25517848839,9929.81830516607,9996.30042356836,9726.76048242328,9715.13993359644,8854.44333820723,8973.42460093992,8591.80240715163,8827.30743277164,9637.79887351479,9796.8979994606,10141.7195332192,9980.92188497474,10129.9586876149,11523.5450060373,11860.1950140261,11104.2278942264,10497.7503613242,9791.64672537579
10439.3414853336,10232.7607174332,10260.1066612614,10122.9985418522,9735.30189626214,10038.4314250329,9152.18088314077,9008.94341211371,8666.43381576093,8925.12964886555,9798.60537910271,10168.0333225717,9772.79356187709,9374.34361847461,9600.69473967471,10777.856217683,10890.0064536108,10284.3369546222,10145.6039238696,9897.51788357538
10410.0663250832,10025.8199426086,9959.17214616402,10088.8032956756,9743.51699846751,10177.0652714103,9362.02535449163,9452.05031451635,9099.39256046001,9185.91844870629,10455.6291463942,10792.1171030667,10553.6704445157,10415.2425461441,10452.1831771893,10993.9229369366,10892.5884403466,10903.2702255056,10115.6968160706,10024.578192851
10418.4408776028,9960.1952884552,9926.90373898928,9591.91626101897,9080.64886444847,9365.85802928483,8735.67367583599,8839.75241133059,8620.38141191722,8865.99141539035,10148.3382492576,10248.2538564322,10086.2896970492,9674.6453216677,9921.34365429587,10529.1771621837,10551.4342027858,10229.2679322806,10197.2702972394,9867.18538622801
9990.03888442148,9953.39690009979,9728.86464805622,9737.15022441228,9660.52284952768,9842.99158375481,9062.31837593676,9189.76404647037,8757.90006039221,9069.16943236258,9969.70942168757,10026.7117869344,10078.1512135398,10038.8970160917,10028.3513640562,11049.3676405821,11032.7564435099,10521.6888196646,9602.7178626271,9210.45647214248
10043.2084139799,9873.41093056222,9820.99388905419,9901.44827851094,9353.43381633424,9776.90244125099,8855.26185228835,9015.98165893574,8728.87823076468,8869.69463565343,9167.96056671937,9583.94664443817,9377.54850827528,8977.29453802427,9156.85793536056,10802.6714736839,10570.6358951261,10310.0053105519,10078.5932832808,9491.51842729716
10362.2548266919,10164.7966924718,10075.5642345567,9919.43415334998,9562.37344696835,9897.3165630262,9136.28927548526,9341.72466698531,8761.11214616238,9024.30755685257,9775.81297814897,9872.53209690803,9806.70674944474,9634.0362840455,9654.80833023827,11919.8044012534,11821.8226994834,10721.308132466,9924.37368963296,9920.61330516541
10254.7427396136,10105.4016303812,9847.35796424082,9749.51072412468,9393.77263058391,9427.054131073,8618.74350213144,8803.42366887043,8565.00161702999,8891.18456059378,9952.89102645838,10145.3571141262,10097.2886313801,9839.12369317859,9699.88360502962,10367.9026563017,10073.6429959925,10025.3182673947,9770.72311730986,9804.48768318491
10411.5162715294,10144.193396994,10025.2790832279,9994.65802722325,9732.66214823351,9942.31338742753,9451.66323540258,9477.20912242288,9019.40959095206,9354.95392886413,10485.5407014647,10498.5013874261,10493.4192895106,10172.2768242947,10291.7681608163,10894.2524308386,10934.0343893305,10849.9386688002,10509.8261433937,10197.1884181912
10595.5724611481,10110.9541606982,10082.7797083981,10231.3132007756,9730.13992836915,9875.81455334379,9082.8075289884,8987.3218626811,8400.36099490686,8648.70249495033,9349.04649024725,9494.97310856373,9980.39046120389,9659.98183947694,9750.9962205382,11509.2900312339,11218.9432493617,10953.9252088959,10023.1230782874,9701.86523750809
10360.3193596579,10145.4201067463,10247.212690483,9895.89857500737,9544.35534160645,10166.2755654165,9368.40921832989,9388.15886815113,9149.68335760228,9447.20215532323,10237.6222353415,10085.3262301108,10379.9661384922,9817.14271029413,10104.1851896107,10336.7328695779,10385.1515298025,10305.4010648864,10275.4541224985,9723.78627541181
10389.8100025285,10172.4213681732,10127.2261651555,10212.6267725153,9759.58581924116,10273.4960371467,9674.00930452862,9680.72616415561,9194.76196085845,9429.23985543315,10143.2064241079,10553.3035382398,9942.48091000132,9660.10860650311,9668.38032606793,11397.1112876962,11483.0918852744,10809.3882363057,10122.1106129168,9917.64924767317
10113.4859664786,10005.3039778164,9763.75740827277,9949.15064069232,9688.51675743753,10109.6654406102,9239.40489390122,9198.99626994564,9230.92280843685,9493.37012285195,10458.4443767516,10537.5173669346,10646.8759190641,10069.8891934961,10549.5356821974,11853.6940356802,11789.5884545213,11154.2942206165,10770.9932243935,10410.5481877965
10079.8543230897,9980.63373383488,9937.34260386871,9959.58666852991,9427.05632776097,9837.42254891361,9110.424751523,9092.77990251423,8900.15156775199,9317.0114579775,10143.9590618205,10467.491864458,10281.4695982597,10017.4319200715,10393.54770409,10848.5384639398,10356.3238398774,10022.5005836972,9261.40712988437,8977.35989041498
10243.1605291307,10021.8673101662,9922.89371813814,10021.4847972206,9335.17878538484,9557.94528508442,8748.95269569135,8939.00176320599,8569.24727913646,8679.58355048162,9827.54314581673,9877.64705854679,9801.03698049633,9500.88501539469,9401.02894146173,11482.7065862387,11460.8153695549,10735.8503880172,9536.82252976084,9043.00428349873
10134.6563054799,10073.1689550903,10300.6171519903,9955.28265601986,9481.74393314518,9896.02089640315,8969.70497501821,9042.10086721269,8833.37780332579,9110.89769843064,10065.6574687941,10130.9188672903,9806.48571715588,9414.97965221278,9666.02987522933,11296.1468300128,11259.405638198,10483.15236667,9893.57995745851,9148.732680027
10257.1678364072,9935.8950487908,9791.97608503363,9863.99883030518,9357.26835517046,9796.45434907022,8847.30697396014,9070.01170563192,8769.78524057263,9049.75207017917,9669.53708471991,9496.42827523338,9552.26945907654,9268.51943372943,9290.62380042334,10231.1668379553,10115.7551495121,10272.5254734401,9752.5948100828,9209.05159356128
9906.42235540098,9952.50211382172,9735.75608480831,9970.33521749415,9582.24042801806,9986.99090431003,9250.63209070589,9045.38681744812,8899.8429373648,9159.57335065845,10150.2338307403,10477.1218166506,10275.5819488478,10260.3602608235,10036.3493895314,11570.9919148196,11380.15815574,10852.8248975779,9848.62008240453,9522.84679236161
10207.4620088787,10153.9874698241,10081.319201628,9983.76955104998,9700.867043389,9713.35393287464,8817.25766291314,9100.47845232066,9137.99569703599,9274.13062699207,10133.9621033862,10505.00965873,10695.5253005201,10472.5050894617,10557.4757633762,10999.9449070115,10831.1427875966,10983.0376296893,11021.0486274027,10986.9881228027
10241.2290409023,10072.6736450489,10047.918946384,10090.5709372784,9726.77510106216,9883.20500964301,9297.59731003525,9615.52774221846,9420.30882070662,9590.74251836211,10137.1959752907,10496.9387012892,10254.4363850961,10087.1396736676,9859.50069570968,10640.0110872723,10675.5239936638,10550.5951813884,10170.8844453758,9659.98194121047
10114.4712833005,9971.802185955,10063.3892845209,10146.0437169708,9667.47578942541,9806.52605528328,8803.12189795219,8801.25090621095,8651.32384195131,8882.03239416646,9761.86727104965,9755.22316586859,10064.8891922028,9937.64685286027,10113.9470468582,10811.2867296982,10616.5494416339,10424.2716916055,9706.17492138596,9197.22327366696
10205.9498654273,9888.15136299516,9997.86435836825,10025.3548339648,9561.43165915823,10022.8814278831,8968.10034883033,8962.81210860527,8703.56996644432,9124.11265252339,10488.1891604623,10400.4846367338,10821.3531431509,10248.0524951952,10471.58151793,11007.5661366376,10867.9146609814,10864.0451485343,10401.2283008388,9834.79493716727
10404.7195177418,10278.2680932047,10198.8601935949,10144.6003204898,9930.01415287621,10260.6053833134,9216.99182902374,9255.84465889802,9223.56389614068,9510.67907463209,10410.0131781921,10357.3557781509,10504.2910792567,10314.4413305687,10458.2081378201,11171.9581304686,11059.3162481623,10747.5842288486,9827.46717406891,9967.31960070734
10160.3035404067,9878.48002999948,9933.10979415388,10058.4937834569,9919.74933524905,10207.8023762101,9085.45190798258,9319.78891032491,9253.31128430146,9361.28109643317,10370.2123028517,10189.7035325361,10327.4200801193,9840.10144241625,9995.89552740838,11047.2035908419,10912.4249077296,10684.7299398636,10176.8759615273,9906.56241967996
10163.7420931704,10051.3050341239,9979.82643545897,9591.03826274033,9219.47878775807,9557.9664312571,9095.07846241793,8867.64788707392,8467.83572428087,8768.63571153297,9487.02488161981,10046.1589192993,9486.53316232316,9101.59301728926,9131.64728139614,11268.0537167978,11356.2710355668,10062.4542234295,10032.9554903196,9716.06009204609
