"x"
77110.3076176126
118986.405255117
68434.9901275561
76817.0092672394
134033.896620501
96791.2348907474
59839.8131467933
108707.467113616
107384.905767482
129760.753572077
125355.172482089
97943.2436774741
60036.7753392591
127518.138487282
59214.536007777
96665.6181003611
60299.7032110421
88150.8904066381
86613.4392256219
86398.1032567994
76705.5022526693
103800.518664185
96159.5119883217
105569.799043542
139138.560135912
60175.0096731767
124192.734853082
127265.278543452
67898.4163828265
86805.7922661351
79263.7092426231
69914.3442207872
128421.030841638
86604.2067404949
60172.997672835
103673.682471309
59418.4684074179
60640.25852436
83905.2446754541
85986.5316630862
107060.549753764
87349.1777821518
68008.5482678645
137417.029823658
98930.6568765657
116045.039869024
87218.7304137722
121452.431178413
78390.7296009769
107171.799607854
132107.63467863
118369.764743599
116952.045359918
95440.1491419659
121908.639615456
67995.5398504153
120221.062572078
59790.7116306687
133209.68341851
134956.23025949
68018.0487170341
97934.839199567
146073.825106111
116783.270506747
49237.7337478597
69186.6875730611
69119.706658319
86169.749443258
106780.196786979
59913.2420441991
113276.544202198
136050.292409137
125431.529000228
97363.0684915516
78072.98598968
106812.399384919
118164.779269886
76861.2836843355
86217.2290592684
128436.365247814
50661.6166129186
97290.9701993807
106548.537667223
60653.6663636919
59926.6846660817
88709.0368157938
126772.207102143
70208.5097476492
114516.037998751
69276.9044034369
114262.744661888
67825.4028725264
115518.612970872
98126.6422926973
143556.295483605
121763.844175654
95246.5298800342
125085.874380902
106402.851345914
124277.455976346
124856.493598142
102579.20384793
68133.1570838168
115235.573340074
104641.688226204
79091.9442441333
68714.4181019815
136235.519906601
94722.2375100486
124852.241809392
50395.9004369305
79290.2116590432
69650.4913946734
144198.495783764
103728.015789568
86416.1013013195
136191.863496913
79909.56684446
76367.5089393876
113874.951592516
60073.3973446291
135736.725096736
76794.7699143045
60152.9287442025
49823.4434347336
128420.129478364
50394.0337585904
59905.0675480922
84193.3219016342
135126.136735439
95907.7257870735
85431.4830916334
114233.476292074
50556.8025274051
98165.7521021902
106012.462194756
59444.6246827264
106287.894706475
77750.019641532
67474.2919032072
138623.693652762
146172.654712136
86114.8043522788
107536.881090791
135571.681193102
116798.195635233
67567.2188432043
106097.375328717
78143.1239123976
49266.9461124755
134086.948463824
70289.7407477996
68636.4071361955
58973.7254675245
96357.5366770183
86083.6829492049
58889.9377125566
118890.084028552
104461.377469799
68002.4857474357
70573.4930557443
68850.7228542467
59382.6657677594
87910.8993341703
94116.2794551929
136697.179931867
79099.4674895083
59486.7323503885
94921.1560671339
137388.344369636
94829.9535148122
113390.124872767
117866.306192127
125254.691214485
104487.334782063
121208.025922576
125040.323769031
79406.215209602
94751.5167350384
146568.214172729
49486.5247486106
108021.66968164
60896.074584058
60340.4876585071
78964.4230310333
59080.6680145178
130128.0083157
58888.8762418176
50329.9935000342
70155.0188911719
69106.7614173757
131668.221842094
75961.057203637
78537.191981974
148179.087176219
75944.4227330912
113320.8075071
138356.182097946
67013.1137300944
68052.904215284
139252.293330521
131943.396385296
95889.4724169805
136770.687253487
95730.9416932846
147820.940623781
84414.741857195
113097.938485203
68270.5248394701
96345.4738676338
116701.602267343
112638.10209242
77254.1543200245
59333.0544566517
76469.9068675034
96240.1854802986
70101.3810513007
76841.1409804274
125614.262772236
