study_id,site_id,plot_id,mean_agb_g_m2,mean_tree_height,vegetation_class
twilley_2016,SRS4,1,4391.42869672464,9.591937821857714,forest
twilley_2016,SRS4,2,4923.637095511372,5.9761121553884715,forest
twilley_2016,SRS5,1,8961.830226562439,7.381237136871582,forest
twilley_2016,SRS5,2,9643.905709287086,7.565167939265744,forest
twilley_2016,SRS6,1,13151.00969821788,12.61860453272218,forest
twilley_2016,SRS6,2,12843.196235918515,12.057528325592465,forest
twilley_2016,TS/Ph8,1,290.51118888837675,3.6721180555555555,shrub
