SITENAME,Date,Plot_ID,Tree_TagNumber,Species_Tree,Tree_DBH,Tree_Height
SRS5,2002-05-19,1,612,R,-9999.00,-9999.00
SRS5,2002-05-19,1,613,R,-9999.00,-9999.00
SRS5,2002-05-19,1,614,R,-9999.00,-9999.00
SRS5,2002-05-19,1,616,R,17.68,-9999.00
SRS5,2002-05-19,1,617,R,3.48,-9999.00
SRS5,2002-05-19,1,618,R,11.50,-9999.00
SRS5,2002-05-19,1,619,R,8.30,-9999.00
SRS5,2002-05-19,1,620,R,12.00,-9999.00
SRS5,2002-05-19,1,621,R,6.55,-9999.00
SRS5,2002-05-19,1,622,R,3.00,-9999.00
SRS5,2002-05-19,1,623,R,3.28,-9999.00
SRS5,2002-05-19,1,624,R,7.15,-9999.00
SRS5,2002-05-19,1,625,R,16.90,-9999.00
SRS5,2002-05-19,1,626,R,8.10,-9999.00
SRS5,2002-05-19,1,627,R,12.48,-9999.00
SRS5,2002-05-19,1,628,R,12.70,-9999.00
SRS5,2002-05-19,1,629,R,13.65,-9999.00
SRS5,2002-05-19,1,630,R,11.30,-9999.00
SRS5,2002-05-19,1,631,R,4.30,-9999.00
SRS5,2002-05-19,1,632,R,-9999.00,-9999.00
SRS5,2002-05-19,1,633,R,12.90,-9999.00
SRS5,2002-05-19,1,634,R,8.05,-9999.00
SRS5,2002-05-19,1,635,R,10.50,-9999.00
SRS5,2002-05-19,1,636,R,21.45,-9999.00
SRS5,2002-05-19,1,637,R,6.70,-9999.00
SRS5,2002-05-19,1,638,R,-9999.00,-9999.00
SRS5,2002-05-19,1,639,R,8.00,-9999.00
SRS5,2002-05-19,1,641,R,3.95,-9999.00
SRS5,2002-05-19,1,643,R,4.20,-9999.00
SRS5,2002-05-19,1,644,R,6.80,-9999.00
SRS5,2002-05-19,1,645,R,6.00,-9999.00
SRS5,2002-05-19,1,646,R,-9999.00,-9999.00
SRS5,2002-05-19,1,646,R,12.25,-9999.00
SRS5,2002-05-19,1,647,R,14.30,-9999.00
SRS5,2002-05-19,1,648,R,6.35,-9999.00
SRS5,2002-05-19,1,649,R,8.90,-9999.00
SRS5,2002-05-19,1,651,R,7.40,-9999.00
SRS5,2002-05-19,1,652,R,10.80,-9999.00
SRS5,2002-05-19,1,653,R,6.35,-9999.00
SRS5,2002-05-19,1,654,R,4.40,-9999.00
SRS5,2002-05-19,1,655,R,-9999.00,-9999.00
SRS5,2002-05-19,1,655,R,8.50,-9999.00
SRS5,2002-05-19,1,656,R,-9999.00,-9999.00
SRS5,2002-05-19,1,656,R,9.25,-9999.00
SRS5,2002-05-19,1,657,R,4.75,-9999.00
SRS5,2002-05-19,1,657,R,-9999.00,-9999.00
SRS5,2002-05-19,1,658,R,4.35,-9999.00
SRS5,2002-05-19,1,658,R,-9999.00,-9999.00
SRS5,2002-05-19,1,659,R,4.80,-9999.00
SRS5,2002-05-19,1,659,R,-9999.00,-9999.00
SRS5,2002-05-19,1,660,R,-9999.00,-9999.00
SRS5,2002-05-19,1,660,R,15.25,-9999.00
SRS5,2002-05-19,1,661,R,-9999.00,-9999.00
SRS5,2002-05-19,1,661,R,11.30,-9999.00
SRS5,2002-05-19,1,662,R,-9999.00,-9999.00
SRS5,2002-05-19,1,662,R,5.90,-9999.00
SRS5,2002-05-19,1,663,R,3.95,-9999.00
SRS5,2002-05-19,1,664,R,-9999.00,-9999.00
SRS5,2002-05-19,1,665,R,10.05,-9999.00
SRS5,2002-05-19,1,666,R,9.25,-9999.00
SRS5,2002-05-19,1,667,R,11.60,-9999.00
SRS5,2002-05-19,1,668,R,9.10,-9999.00
SRS5,2002-05-19,1,669,R,5.45,-9999.00
SRS5,2002-05-19,1,671,R,6.05,-9999.00
SRS5,2002-05-19,1,672,R,-9999.00,-9999.00
SRS5,2002-05-19,1,673,R,5.05,-9999.00
SRS5,2002-05-19,1,674,R,9.35,-9999.00
SRS5,2002-05-19,1,675,R,10.25,-9999.00
SRS5,2002-05-19,1,676,R,17.25,-9999.00
SRS5,2002-05-19,1,677,R,12.10,-9999.00
SRS5,2002-05-19,1,678,R,-9999.00,-9999.00
SRS5,2002-05-19,1,679,R,-9999.00,-9999.00
SRS5,2002-05-19,1,680,R,2.60,-9999.00
SRS5,2002-05-19,1,681,R,15.10,-9999.00
SRS5,2002-05-19,1,682,R,4.00,-9999.00
SRS5,2002-05-19,1,684,R,8.40,-9999.00
SRS5,2002-05-19,1,686,R,6.60,-9999.00
SRS5,2002-05-19,1,691,R,-9999.00,-9999.00
SRS5,2002-05-19,1,692,R,9.80,-9999.00
SRS5,2002-05-19,1,693,R,18.20,-9999.00
SRS5,2002-05-19,1,695,R,2.60,-9999.00
SRS5,2002-05-19,1,697,R,8.45,-9999.00
SRS5,2002-05-19,1,698,R,4.75,-9999.00
SRS5,2002-05-19,1,701,R,7.30,-9999.00
SRS5,2002-05-19,1,702,R,11.35,-9999.00
SRS5,2002-05-19,1,717,R,-9999.00,-9999.00
SRS5,2002-05-19,1,721,R,-9999.00,-9999.00
SRS5,2002-05-20,2,344,A,6.35,-9999.00
SRS5,2002-05-20,2,346,A,3.05,-9999.00
SRS5,2002-05-20,2,377,A,3.70,-9999.00
SRS5,2002-05-20,2,506,A,-9999.00,-9999.00
SRS5,2002-05-20,2,509,A,-9999.00,-9999.00
SRS5,2002-05-20,2,608,A,-9999.00,-9999.00
SRS5,2002-05-20,2,206,L,23.50,-9999.00
SRS5,2002-05-20,2,367,L,16.95,-9999.00
SRS5,2002-05-20,2,368,L,13.35,-9999.00
SRS5,2002-05-20,2,392,L,15.15,-9999.00
SRS5,2002-05-20,2,404,L,9.10,-9999.00
SRS5,2002-05-20,2,499,L,10.95,-9999.00
SRS5,2002-05-20,2,201,R,-9999.00,-9999.00
SRS5,2002-05-20,2,204,R,3.50,-9999.00
SRS5,2002-05-20,2,205,R,7.80,-9999.00
SRS5,2002-05-20,2,207,R,5.30,-9999.00
SRS5,2002-05-20,2,208,R,6.45,-9999.00
SRS5,2002-05-20,2,209,R,6.30,-9999.00
SRS5,2002-05-20,2,301,R,8.35,-9999.00
SRS5,2002-05-20,2,302,R,10.90,-9999.00
SRS5,2002-05-20,2,303,R,9.75,-9999.00
SRS5,2002-05-20,2,304,R,4.73,-9999.00
SRS5,2002-05-20,2,305,R,10.75,-9999.00
SRS5,2002-05-20,2,306,R,3.70,-9999.00
SRS5,2002-05-20,2,307,R,11.20,-9999.00
SRS5,2002-05-20,2,308,R,7.20,-9999.00
SRS5,2002-05-20,2,309,R,9.60,-9999.00
SRS5,2002-05-20,2,310,R,7.20,-9999.00
SRS5,2002-05-20,2,311,R,6.90,-9999.00
SRS5,2002-05-20,2,312,R,8.55,-9999.00
SRS5,2002-05-20,2,313,R,7.35,-9999.00
SRS5,2002-05-20,2,314,R,5.95,-9999.00
SRS5,2002-05-20,2,315,R,7.10,-9999.00
SRS5,2002-05-20,2,316,R,6.95,-9999.00
SRS5,2002-05-20,2,317,R,6.60,-9999.00
SRS5,2002-05-20,2,318,R,6.35,-9999.00
SRS5,2002-05-20,2,319,R,4.10,-9999.00
SRS5,2002-05-20,2,320,R,5.05,-9999.00
SRS5,2002-05-20,2,321,R,7.30,-9999.00
SRS5,2002-05-20,2,322,R,7.55,-9999.00
SRS5,2002-05-20,2,323,R,12.30,-9999.00
SRS5,2002-05-20,2,324,R,6.50,-9999.00
SRS5,2002-05-20,2,325,R,9.65,-9999.00
SRS5,2002-05-20,2,326,R,9.10,-9999.00
SRS5,2002-05-20,2,327,R,6.75,-9999.00
SRS5,2002-05-20,2,328,R,8.30,-9999.00
SRS5,2002-05-20,2,329,R,6.00,-9999.00
SRS5,2002-05-20,2,330,R,11.95,-9999.00
SRS5,2002-05-20,2,331,R,8.35,-9999.00
SRS5,2002-05-20,2,332,R,9.35,-9999.00
SRS5,2002-05-20,2,333,R,9.10,-9999.00
SRS5,2002-05-20,2,334,R,3.25,-9999.00
SRS5,2002-05-20,2,335,R,4.40,-9999.00
SRS5,2002-05-20,2,336,R,6.00,-9999.00
SRS5,2002-05-20,2,337,R,7.65,-9999.00
SRS5,2002-05-20,2,338,R,3.90,-9999.00
SRS5,2002-05-20,2,339,R,6.80,-9999.00
SRS5,2002-05-20,2,340,R,5.95,-9999.00
SRS5,2002-05-20,2,341,R,9.50,-9999.00
SRS5,2002-05-20,2,342,R,9.95,-9999.00
SRS5,2002-05-20,2,343,R,7.35,-9999.00
SRS5,2002-05-20,2,345,R,12.00,-9999.00
SRS5,2002-05-20,2,347,R,6.70,-9999.00
SRS5,2002-05-20,2,348,R,4.05,-9999.00
SRS5,2002-05-20,2,349,R,5.80,-9999.00
SRS5,2002-05-20,2,350,R,8.30,-9999.00
SRS5,2002-05-20,2,351,R,17.60,-9999.00
SRS5,2002-05-20,2,352,R,15.15,-9999.00
SRS5,2002-05-20,2,353,R,9.95,-9999.00
SRS5,2002-05-20,2,354,R,4.60,-9999.00
SRS5,2002-05-20,2,355,R,12.40,-9999.00
SRS5,2002-05-20,2,356,R,9.35,-9999.00
SRS5,2002-05-20,2,357,R,4.05,-9999.00
SRS5,2002-05-20,2,358,R,6.90,-9999.00
SRS5,2002-05-20,2,359,R,6.80,-9999.00
SRS5,2002-05-20,2,360,R,3.20,-9999.00
SRS5,2002-05-20,2,361,R,5.00,-9999.00
SRS5,2002-05-20,2,362,R,5.30,-9999.00
SRS5,2002-05-20,2,363,R,13.35,-9999.00
SRS5,2002-05-20,2,364,R,6.45,-9999.00
SRS5,2002-05-20,2,365,R,5.00,-9999.00
SRS5,2002-05-20,2,366,R,8.73,-9999.00
SRS5,2002-05-20,2,369,R,5.50,-9999.00
SRS5,2002-05-20,2,370,R,13.25,-9999.00
SRS5,2002-05-20,2,371,R,21.95,-9999.00
SRS5,2002-05-20,2,372,R,14.60,-9999.00
SRS5,2002-05-20,2,373,R,16.40,-9999.00
SRS5,2002-05-20,2,374,R,16.65,-9999.00
SRS5,2002-05-20,2,375,R,7.15,-9999.00
SRS5,2002-05-20,2,376,R,7.80,-9999.00
SRS5,2002-05-20,2,378,R,5.65,-9999.00
SRS5,2002-05-20,2,379,R,16.55,-9999.00
SRS5,2002-05-20,2,380,R,15.00,-9999.00
SRS5,2002-05-20,2,381,R,7.00,-9999.00
SRS5,2002-05-20,2,382,R,11.90,-9999.00
SRS5,2002-05-20,2,383,R,5.80,-9999.00
SRS5,2002-05-20,2,384,R,6.50,-9999.00
SRS5,2002-05-20,2,385,R,3.95,-9999.00
SRS5,2002-05-20,2,386,R,5.35,-9999.00
SRS5,2002-05-20,2,387,R,7.05,-9999.00
SRS5,2002-05-20,2,388,R,8.30,-9999.00
SRS5,2002-05-20,2,389,R,5.45,-9999.00
SRS5,2002-05-20,2,390,R,4.00,-9999.00
SRS5,2002-05-20,2,391,R,5.65,-9999.00
SRS5,2002-05-20,2,393,R,7.50,-9999.00
SRS5,2002-05-20,2,394,R,9.30,-9999.00
SRS5,2002-05-20,2,395,R,7.80,-9999.00
SRS5,2002-05-20,2,396,R,5.70,-9999.00
SRS5,2002-05-20,2,397,R,5.85,-9999.00
SRS5,2002-05-20,2,398,R,13.55,-9999.00
SRS5,2002-05-20,2,399,R,4.15,-9999.00
SRS5,2002-05-20,2,400,R,14.00,-9999.00
SRS5,2002-05-20,2,401,R,5.50,-9999.00
SRS5,2002-05-20,2,402,R,15.20,-9999.00
SRS5,2002-05-20,2,403,R,22.50,-9999.00
SRS5,2002-05-20,2,405,R,7.30,-9999.00
SRS5,2002-05-20,2,406,R,7.25,-9999.00
SRS5,2002-05-20,2,407,R,3.25,-9999.00
SRS5,2002-05-20,2,408,R,3.25,-9999.00
SRS5,2002-05-20,2,409,R,3.75,-9999.00
SRS5,2002-05-20,2,410,R,4.40,-9999.00
SRS5,2002-05-20,2,411,R,6.45,-9999.00
SRS5,2002-05-20,2,412,R,3.05,-9999.00
SRS5,2002-05-20,2,413,R,3.25,-9999.00
SRS5,2002-05-20,2,414,R,4.10,-9999.00
SRS5,2002-05-20,2,415,R,9.70,-9999.00
SRS5,2002-05-20,2,416,R,3.95,-9999.00
SRS5,2002-05-20,2,417,R,5.45,-9999.00
SRS5,2002-05-20,2,418,R,7.10,-9999.00
SRS5,2002-05-20,2,497,R,2.40,-9999.00
SRS5,2002-05-20,2,498,R,3.00,-9999.00
SRS5,2002-05-20,2,500,R,2.85,-9999.00
SRS5,2002-05-20,2,507,R,-9999.00,-9999.00
SRS5,2002-05-20,2,508,R,-9999.00,-9999.00
SRS5,2002-05-20,2,663,R,-9999.00,-9999.00
SRS5,2002-05-20,2,695,R,-9999.00,-9999.00
SRS5,2002-05-20,2,801,R,-9999.00,-9999.00
SRS6,2002-05-22,1,111,A,24.85,-9999.00
SRS6,2002-05-22,1,115,A,19.15,-9999.00
SRS6,2002-05-22,1,202,A,16.90,-9999.00
SRS6,2002-05-22,1,213,A,-9999.00,-9999.00
SRS6,2002-05-22,1,226,A,11.95,-9999.00
SRS6,2002-05-22,1,227,A,24.95,-9999.00
SRS6,2002-05-22,1,234,A,-9999.00,-9999.00
SRS6,2002-05-22,1,236,A,11.60,-9999.00
SRS6,2002-05-22,1,238,A,7.60,-9999.00
SRS6,2002-05-22,1,251,A,-9999.00,-9999.00
SRS6,2002-05-22,1,253,A,-9999.00,-9999.00
SRS6,2002-05-22,1,261,A,-9999.00,-9999.00
SRS6,2002-05-22,1,277,A,-9999.00,-9999.00
SRS6,2002-05-22,1,278,A,-9999.00,-9999.00
SRS6,2002-05-22,1,280,A,16.40,-9999.00
SRS6,2002-05-22,1,285,A,19.45,-9999.00
SRS6,2002-05-22,1,306,A,15.00,-9999.00
SRS6,2002-05-22,1,308,A,-9999.00,-9999.00
SRS6,2002-05-22,1,309,A,11.60,-9999.00
SRS6,2002-05-22,1,310,A,17.80,-9999.00
SRS6,2002-05-22,1,311,A,-9999.00,-9999.00
SRS6,2002-05-22,1,329,A,14.50,-9999.00
SRS6,2002-05-22,1,332,A,33.80,-9999.00
SRS6,2002-05-22,1,522,A,14.30,-9999.00
SRS6,2002-05-22,1,524,A,-9999.00,-9999.00
SRS6,2002-05-22,1,525,A,7.85,-9999.00
SRS6,2002-05-22,1,709,A,-9999.00,-9999.00
SRS6,2002-05-22,1,53,L,-9999.00,-9999.00
SRS6,2002-05-22,1,54,L,-9999.00,-9999.00
SRS6,2002-05-22,1,101,L,20.73,-9999.00
SRS6,2002-05-22,1,104,L,22.90,-9999.00
SRS6,2002-05-22,1,106,L,22.95,-9999.00
SRS6,2002-05-22,1,107,L,23.10,-9999.00
SRS6,2002-05-22,1,204,L,25.45,-9999.00
SRS6,2002-05-22,1,209,L,22.50,-9999.00
SRS6,2002-05-22,1,219,L,-9999.00,-9999.00
SRS6,2002-05-22,1,220,L,-9999.00,-9999.00
SRS6,2002-05-22,1,223,L,-9999.00,-9999.00
SRS6,2002-05-22,1,224,L,24.45,-9999.00
SRS6,2002-05-22,1,225,L,6.90,-9999.00
SRS6,2002-05-22,1,232,L,17.50,-9999.00
SRS6,2002-05-22,1,233,L,7.45,-9999.00
SRS6,2002-05-22,1,237,L,10.15,-9999.00
SRS6,2002-05-22,1,239,L,16.70,-9999.00
SRS6,2002-05-22,1,241,L,18.05,-9999.00
SRS6,2002-05-22,1,242,L,8.05,-9999.00
SRS6,2002-05-22,1,243,L,9.60,-9999.00
SRS6,2002-05-22,1,244,L,8.35,-9999.00
SRS6,2002-05-22,1,246,L,11.60,-9999.00
SRS6,2002-05-22,1,247,L,9.50,-9999.00
SRS6,2002-05-22,1,248,L,-9999.00,-9999.00
SRS6,2002-05-22,1,249,L,-9999.00,-9999.00
SRS6,2002-05-22,1,252,L,7.15,-9999.00
SRS6,2002-05-22,1,255,L,-9999.00,-9999.00
SRS6,2002-05-22,1,256,L,21.75,-9999.00
SRS6,2002-05-22,1,257,L,-9999.00,-9999.00
SRS6,2002-05-22,1,258,L,-9999.00,-9999.00
SRS6,2002-05-22,1,260,L,10.75,-9999.00
SRS6,2002-05-22,1,262,L,-9999.00,-9999.00
SRS6,2002-05-22,1,264,L,17.95,-9999.00
SRS6,2002-05-22,1,265,L,-9999.00,-9999.00
SRS6,2002-05-22,1,266,L,10.25,-9999.00
SRS6,2002-05-22,1,267,L,15.00,-9999.00
SRS6,2002-05-22,1,269,L,27.15,-9999.00
SRS6,2002-05-22,1,270,L,24.70,-9999.00
SRS6,2002-05-22,1,271,L,13.90,-9999.00
SRS6,2002-05-22,1,272,L,-9999.00,-9999.00
SRS6,2002-05-22,1,273,L,13.90,-9999.00
SRS6,2002-05-22,1,274,L,19.25,-9999.00
SRS6,2002-05-22,1,275,L,11.45,-9999.00
SRS6,2002-05-22,1,286,L,19.15,-9999.00
SRS6,2002-05-22,1,288,L,7.20,-9999.00
SRS6,2002-05-22,1,289,L,7.15,-9999.00
SRS6,2002-05-22,1,292,L,18.30,-9999.00
SRS6,2002-05-22,1,293,L,22.95,-9999.00
SRS6,2002-05-22,1,294,L,20.15,-9999.00
SRS6,2002-05-22,1,295,L,10.70,-9999.00
SRS6,2002-05-22,1,299,L,4.00,-9999.00
SRS6,2002-05-22,1,300,L,22.70,-9999.00
SRS6,2002-05-22,1,302,L,14.30,-9999.00
SRS6,2002-05-22,1,303,L,19.68,-9999.00
SRS6,2002-05-22,1,304,L,21.35,-9999.00
SRS6,2002-05-22,1,312,L,19.95,-9999.00
SRS6,2002-05-22,1,313,L,-9999.00,-9999.00
SRS6,2002-05-22,1,314,L,16.18,-9999.00
SRS6,2002-05-22,1,321,L,-9999.00,-9999.00
SRS6,2002-05-22,1,325,L,-9999.00,-9999.00
SRS6,2002-05-22,1,326,L,13.60,-9999.00
SRS6,2002-05-22,1,327,L,14.45,-9999.00
SRS6,2002-05-22,1,328,L,13.25,-9999.00
SRS6,2002-05-22,1,330,L,-9999.00,-9999.00
SRS6,2002-05-22,1,333,L,18.75,-9999.00
SRS6,2002-05-22,1,334,L,14.30,-9999.00
SRS6,2002-05-22,1,335,L,15.80,-9999.00
SRS6,2002-05-22,1,336,L,13.70,-9999.00
SRS6,2002-05-22,1,401,L,14.50,-9999.00
SRS6,2002-05-22,1,403,L,14.60,-9999.00
SRS6,2002-05-22,1,435,L,4.35,-9999.00
SRS6,2002-05-22,1,530,L,12.50,-9999.00
SRS6,2002-05-22,1,644,L,-9999.00,-9999.00
SRS6,2002-05-22,1,708,L,23.30,-9999.00
SRS6,2002-05-22,1,1,R,-9999.00,-9999.00
SRS6,2002-05-22,1,2,R,-9999.00,-9999.00
SRS6,2002-05-22,1,7,R,-9999.00,-9999.00
SRS6,2002-05-22,1,8,R,-9999.00,-9999.00
SRS6,2002-05-22,1,9,R,-9999.00,-9999.00
SRS6,2002-05-22,1,102,R,3.70,-9999.00
SRS6,2002-05-22,1,105,R,4.60,-9999.00
SRS6,2002-05-22,1,109,R,3.65,-9999.00
SRS6,2002-05-22,1,110,R,4.20,-9999.00
SRS6,2002-05-22,1,112,R,13.60,-9999.00
SRS6,2002-05-22,1,113,R,3.00,-9999.00
SRS6,2002-05-22,1,114,R,15.45,-9999.00
SRS6,2002-05-22,1,116,R,3.95,-9999.00
SRS6,2002-05-22,1,117,R,5.30,-9999.00
SRS6,2002-05-22,1,201,R,-9999.00,-9999.00
SRS6,2002-05-22,1,203,R,10.65,-9999.00
SRS6,2002-05-22,1,205,R,9.45,-9999.00
SRS6,2002-05-22,1,206,R,-9999.00,-9999.00
SRS6,2002-05-22,1,207,R,-9999.00,-9999.00
SRS6,2002-05-22,1,208,R,-9999.00,-9999.00
SRS6,2002-05-22,1,210,R,8.75,-9999.00
SRS6,2002-05-22,1,212,R,3.20,-9999.00
SRS6,2002-05-22,1,215,R,2.75,-9999.00
SRS6,2002-05-22,1,216,R,8.00,-9999.00
SRS6,2002-05-22,1,217,R,3.20,-9999.00
SRS6,2002-05-22,1,218,R,6.60,-9999.00
SRS6,2002-05-22,1,221,R,14.20,-9999.00
SRS6,2002-05-22,1,222,R,5.50,-9999.00
SRS6,2002-05-22,1,228,R,5.85,-9999.00
SRS6,2002-05-22,1,229,R,9.38,-9999.00
SRS6,2002-05-22,1,230,R,10.80,-9999.00
SRS6,2002-05-22,1,231,R,-9999.00,-9999.00
SRS6,2002-05-22,1,235,R,5.60,-9999.00
SRS6,2002-05-22,1,240,R,8.60,-9999.00
SRS6,2002-05-22,1,259,R,12.00,-9999.00
SRS6,2002-05-22,1,263,R,-9999.00,-9999.00
SRS6,2002-05-22,1,268,R,8.45,-9999.00
SRS6,2002-05-22,1,276,R,-9999.00,-9999.00
SRS6,2002-05-22,1,279,R,-9999.00,-9999.00
SRS6,2002-05-22,1,281,R,-9999.00,-9999.00
SRS6,2002-05-22,1,282,R,8.70,-9999.00
SRS6,2002-05-22,1,283,R,4.25,-9999.00
SRS6,2002-05-22,1,287,R,-9999.00,-9999.00
SRS6,2002-05-22,1,296,R,6.75,-9999.00
SRS6,2002-05-22,1,298,R,3.75,-9999.00
SRS6,2002-05-22,1,301,R,-9999.00,-9999.00
SRS6,2002-05-22,1,305,R,3.40,-9999.00
SRS6,2002-05-22,1,307,R,-9999.00,-9999.00
SRS6,2002-05-22,1,315,R,-9999.00,-9999.00
SRS6,2002-05-22,1,316,R,6.35,-9999.00
SRS6,2002-05-22,1,317,R,16.20,-9999.00
SRS6,2002-05-22,1,318,R,6.70,-9999.00
SRS6,2002-05-22,1,320,R,11.30,-9999.00
SRS6,2002-05-22,1,322,R,5.30,-9999.00
SRS6,2002-05-22,1,324,R,7.80,-9999.00
SRS6,2002-05-22,1,402,R,4.20,-9999.00
SRS6,2002-05-22,1,433,R,2.95,-9999.00
SRS6,2002-05-22,1,434,R,2.75,-9999.00
SRS6,2002-05-22,1,516,R,-9999.00,-9999.00
SRS6,2002-05-22,1,519,R,-9999.00,-9999.00
SRS6,2002-05-22,1,520,R,7.58,-9999.00
SRS6,2002-05-22,1,703,R,-9999.00,-9999.00
SRS6,2002-05-22,1,704,R,-9999.00,-9999.00
SRS6,2002-05-22,1,705,R,-9999.00,-9999.00
SRS6,2002-05-22,1,706,R,-9999.00,-9999.00
SRS6,2002-05-22,1,723,R,-9999.00,-9999.00
SRS6,2002-05-22,2,9,A,26.60,-9999.00
SRS6,2002-05-22,2,14,A,14.50,-9999.00
SRS6,2002-05-22,2,23,A,23.65,-9999.00
SRS6,2002-05-22,2,26,A,11.60,-9999.00
SRS6,2002-05-22,2,27,A,15.45,-9999.00
SRS6,2002-05-22,2,31,A,23.20,-9999.00
SRS6,2002-05-22,2,44,A,10.80,-9999.00
SRS6,2002-05-22,2,47,A,4.40,-9999.00
SRS6,2002-05-22,2,53,A,17.20,-9999.00
SRS6,2002-05-22,2,61,A,7.65,-9999.00
SRS6,2002-05-22,2,66,A,15.75,-9999.00
SRS6,2002-05-22,2,71,A,19.45,-9999.00
SRS6,2002-05-22,2,79,A,10.90,-9999.00
SRS6,2002-05-22,2,80,A,15.75,-9999.00
SRS6,2002-05-22,2,81,A,16.05,-9999.00
SRS6,2002-05-22,2,84,A,15.85,-9999.00
SRS6,2002-05-22,2,86,A,9.75,-9999.00
SRS6,2002-05-22,2,89,A,22.98,-9999.00
SRS6,2002-05-22,2,90,A,18.45,-9999.00
SRS6,2002-05-22,2,96,A,12.20,-9999.00
SRS6,2002-05-22,2,308,A,23.05,-9999.00
SRS6,2002-05-22,2,309,A,5.30,-9999.00
SRS6,2002-05-22,2,310,A,13.00,-9999.00
SRS6,2002-05-22,2,315,A,5.80,-9999.00
SRS6,2002-05-22,2,316,A,15.25,-9999.00
SRS6,2002-05-22,2,726,A,15.70,-9999.00
SRS6,2002-05-22,2,7,L,7.55,-9999.00
SRS6,2002-05-22,2,30,L,16.50,-9999.00
SRS6,2002-05-22,2,33,L,15.10,-9999.00
SRS6,2002-05-22,2,34,L,25.33,-9999.00
SRS6,2002-05-22,2,36,L,14.30,-9999.00
SRS6,2002-05-22,2,38,L,7.45,-9999.00
SRS6,2002-05-22,2,39,L,16.05,-9999.00
SRS6,2002-05-22,2,40,L,9.55,-9999.00
SRS6,2002-05-22,2,42,L,21.80,-9999.00
SRS6,2002-05-22,2,43,L,4.50,-9999.00
SRS6,2002-05-22,2,50,L,12.45,-9999.00
SRS6,2002-05-22,2,51,L,19.90,-9999.00
SRS6,2002-05-22,2,52,L,17.25,-9999.00
SRS6,2002-05-22,2,55,L,14.55,-9999.00
SRS6,2002-05-22,2,56,L,6.00,-9999.00
SRS6,2002-05-22,2,57,L,12.55,-9999.00
SRS6,2002-05-22,2,60,L,4.85,-9999.00
SRS6,2002-05-22,2,62,L,6.15,-9999.00
SRS6,2002-05-22,2,63,L,14.75,-9999.00
SRS6,2002-05-22,2,75,L,14.65,-9999.00
SRS6,2002-05-22,2,77,L,8.35,-9999.00
SRS6,2002-05-22,2,82,L,7.90,-9999.00
SRS6,2002-05-22,2,85,L,7.55,-9999.00
SRS6,2002-05-22,2,87,L,6.20,-9999.00
SRS6,2002-05-22,2,88,L,24.95,-9999.00
SRS6,2002-05-22,2,100,L,7.65,-9999.00
SRS6,2002-05-22,2,301,L,23.30,-9999.00
SRS6,2002-05-22,2,303,L,21.75,-9999.00
SRS6,2002-05-22,2,306,L,14.95,-9999.00
SRS6,2002-05-22,2,307,L,8.10,-9999.00
SRS6,2002-05-22,2,311,L,20.60,-9999.00
SRS6,2002-05-22,2,312,L,19.95,-9999.00
SRS6,2002-05-22,2,313,L,15.35,-9999.00
SRS6,2002-05-22,2,2,R,2.80,-9999.00
SRS6,2002-05-22,2,3,R,6.20,-9999.00
SRS6,2002-05-22,2,4,R,3.40,-9999.00
SRS6,2002-05-22,2,6,R,8.10,-9999.00
SRS6,2002-05-22,2,8,R,4.33,-9999.00
SRS6,2002-05-22,2,10,R,3.05,-9999.00
SRS6,2002-05-22,2,11,R,2.90,-9999.00
SRS6,2002-05-22,2,12,R,2.78,-9999.00
SRS6,2002-05-22,2,13,R,4.95,-9999.00
SRS6,2002-05-22,2,15,R,8.15,-9999.00
SRS6,2002-05-22,2,16,R,4.03,-9999.00
SRS6,2002-05-22,2,17,R,4.50,-9999.00
SRS6,2002-05-22,2,18,R,6.75,-9999.00
SRS6,2002-05-22,2,19,R,6.65,-9999.00
SRS6,2002-05-22,2,20,R,3.60,-9999.00
SRS6,2002-05-22,2,21,R,6.35,-9999.00
SRS6,2002-05-22,2,22,R,3.80,-9999.00
SRS6,2002-05-22,2,24,R,7.60,-9999.00
SRS6,2002-05-22,2,25,R,4.75,-9999.00
SRS6,2002-05-22,2,28,R,18.60,-9999.00
SRS6,2002-05-22,2,29,R,2.65,-9999.00
SRS6,2002-05-22,2,32,R,11.95,-9999.00
SRS6,2002-05-22,2,35,R,19.05,-9999.00
SRS6,2002-05-22,2,37,R,8.90,-9999.00
SRS6,2002-05-22,2,41,R,3.40,-9999.00
SRS6,2002-05-22,2,45,R,5.10,-9999.00
SRS6,2002-05-22,2,46,R,5.23,-9999.00
SRS6,2002-05-22,2,48,R,6.65,-9999.00
SRS6,2002-05-22,2,49,R,2.80,-9999.00
SRS6,2002-05-22,2,54,R,7.55,-9999.00
SRS6,2002-05-22,2,55,R,8.80,-9999.00
SRS6,2002-05-22,2,58,R,2.80,-9999.00
SRS6,2002-05-22,2,59,R,3.90,-9999.00
SRS6,2002-05-22,2,64,R,12.85,-9999.00
SRS6,2002-05-22,2,65,R,9.30,-9999.00
SRS6,2002-05-22,2,67,R,8.30,-9999.00
SRS6,2002-05-22,2,68,R,5.70,-9999.00
SRS6,2002-05-22,2,69,R,6.35,-9999.00
SRS6,2002-05-22,2,70,R,33.80,-9999.00
SRS6,2002-05-22,2,72,R,7.90,-9999.00
SRS6,2002-05-22,2,73,R,12.85,-9999.00
SRS6,2002-05-22,2,74,R,5.15,-9999.00
