"CM000_010","CM010_020","CM020_030","CM030_040","CM040_050","CM050_060","CM060_070","CM070_080","CM080_090","CM090_100","CM100_110","CM110_120","CM120_130","CM130_140","CM140_150","CM150_160","CM160_170","CM170_180","CM180_190","CM190_200"
10157.9795499711,10036.8727846472,9992.12956895434,9980.90404976783,9611.60220544431,10350.5197241822,9292.14653886458,9353.36380791363,8888.27036379685,9162.40590090205,10360.5603302824,10551.8897146975,10487.3190980718,10261.1235448606,10439.963056763,11647.0059567212,11557.8120073695,11142.4380758182,10494.1196039913,9954.36123820181
10461.433315885,10103.5433875826,10020.2101935567,10267.4731741584,9956.29539883416,9813.25241867013,8773.93082481466,8880.92559678391,8674.54348044711,9058.72368148334,10015.9481345745,10600.7910269166,10105.5526766991,9975.72201089255,9951.42549211137,11751.5608337335,11658.6851421212,11205.8548505313,10263.5326163369,10322.1929353406
10343.9286385735,10006.5064137751,9839.53623499014,10020.347399012,9731.97037086016,10111.6670557324,9012.08671147161,9055.16799217331,8916.89246249103,9278.15601183435,9769.15681077756,10197.4352201994,9821.22533450168,9704.48874948721,9735.18361898342,10546.6481119417,10363.130913344,9826.43984669344,9490.43880552943,9474.20785017222
10244.317567728,10080.2165530015,10046.156126049,10189.291403937,9634.39829994006,9828.61403484914,9133.57679214865,9059.73827423228,9019.80662951665,9351.07462632129,10875.8080539251,10805.6931452293,10743.5001514704,10297.544709729,10512.3845344495,11674.5682197715,11662.5076253386,10917.0138750447,10044.2965139236,10006.7907611024
10384.9100603476,10203.9302953618,10140.8231633086,10136.1731434916,9752.14662011594,9978.12578270603,9373.91804923187,9363.78311452453,9186.70885132478,9407.69770026501,10158.8776637123,10180.482863277,10557.8841675799,10223.2015945793,10515.7571230915,10822.1173503806,10805.3826825305,10565.4532599935,10036.8368529871,9433.03901570679
10290.3913484507,10026.0946234525,10032.6163252126,10116.3362701835,9536.43412504205,9786.33786490256,9098.82156455651,9183.02414419449,8979.35282910497,9074.6357610921,9774.30950139897,9733.01748485949,9673.2909698345,9123.31888147958,9488.38549880715,10955.6510193153,10986.7886163604,10440.973334408,10366.2837363087,9896.67266933429
10451.0410326628,10255.1218964968,10134.898509571,10019.9641143315,9595.25268846663,9870.88134040917,9047.21399183517,9032.08478147739,8833.2719604888,9096.88232959151,9705.10512839776,9961.01200448025,10169.5537529217,10018.3692260837,10006.8318145426,10652.4436985712,10794.5578032037,10625.4016244858,10588.5972186759,9892.58777903004
10189.4977601794,9993.02660490663,9955.65010046037,10091.1584096839,9766.77163094472,10273.6330521747,9457.53064887971,9622.21519972387,9310.9249442941,9537.27653132957,10429.7355232102,10711.3205010136,10149.2862399855,9836.807515647,9992.7916752917,11477.8249120888,11376.3803944349,10764.3004870344,10241.5182031901,10060.5556844345
10125.8737005794,10114.4714567954,10153.0458059673,10139.3994243643,9653.0022379668,10425.6374367535,9572.87722036482,9882.19760048048,9557.55462724674,9853.83540540343,10855.9096329572,10616.0520292392,10641.0730221961,9856.33764887179,10114.5517541524,11084.8865547315,10920.458293662,10658.5523372991,10062.9354039142,9985.21016992166
10217.9813713154,10014.938186488,10152.1377976223,10260.801823729,9992.14881359492,9811.89796789284,9113.00159153766,9221.87210585523,8782.76207079716,8986.99755976899,9881.32963461698,9684.24657491032,10179.1598861392,9725.78585299558,9801.49310336473,11246.5914591716,11222.5581839978,10859.6238961281,9832.83729414592,9730.96538129373
10199.2399506715,9828.1241703339,10002.7947253169,10040.1777676069,9512.54886094594,9549.05295125743,8733.4410528554,9055.81849462226,8714.06500097363,9034.46114812475,9869.81616687357,10074.8432286014,10030.9363338338,9786.65868872337,9783.3390989113,10501.232083423,10526.7368372459,10288.2275443468,9840.78418890129,9889.40301002708
10473.6453203678,10183.5115755699,10035.3616401355,10280.3653733987,9741.8005995982,9851.56002645394,9238.16747479059,9470.31132757629,9145.83145283137,9328.24500190429,10124.9122014841,10303.2551520187,10103.956138711,9944.60991373203,9928.42041454486,11331.1438656215,11285.6652388379,10870.2238981361,10262.9410121273,9778.41769123023
10234.903092208,10053.4741502043,10189.5776773255,10222.8229208142,9818.12622973085,10056.4625292051,9368.61727551083,9304.30669111143,8761.69079919047,9034.79747306239,9836.68038931417,9715.08831219016,10027.7250884416,9789.91474233108,9786.36633872781,11366.9877046383,11344.4043775381,10698.1274108821,10287.548560836,10184.3085707184
10315.72604822,10174.0882989614,10327.7008729008,10191.1085227952,9719.67318482098,10197.6493397798,9359.85580188551,9512.12497025016,9310.81673028767,9499.48488427711,10403.2137258016,10130.5811157719,10603.4748024181,10171.5980167208,10447.9190306929,10635.4773298186,10536.79673637,10578.5703780871,10060.1583715897,9428.94712028712
10213.2281946209,10031.299896616,10095.57867502,9997.21306578026,9620.82068403263,9760.34201280252,8896.44366938298,9109.67020132309,8663.36294210388,9022.38394216006,9298.92169947123,9371.17139365577,9681.04939694663,9408.62350715264,9598.38617122954,9699.46309087931,9874.03421401296,9783.38873958423,9644.82383934069,9433.64422830075
10011.5132683031,9873.37434529101,10013.1566739024,9950.62844535191,9546.34463382849,9507.09847077696,8691.93090156885,8864.05547169381,8696.66128786911,9157.11138108635,10214.408240825,10391.6187115289,10225.0336602847,9780.33915195218,9850.40086229258,11379.8370875274,11177.2674339806,10430.904872255,10050.8827765146,9889.25427341933
10195.5304199872,9969.82804012358,10043.4667061353,10173.0298927149,9874.84677502699,9865.4142680464,8906.47052456911,8983.22980870789,8357.83864453619,8715.11436795154,9529.54075791573,9270.42961567706,9463.4202786334,8955.94155004601,9277.11233961754,10031.4739765552,9903.9840865803,9933.12809001309,9534.17114576559,9007.30751341945
10201.9882778918,10120.6451658254,10086.1853641468,10053.0899648793,9683.71498802939,9889.65186622226,9196.48617815549,9313.65202409997,8723.37441901072,9026.47298518052,9998.09382357859,10197.7566611299,9879.97774933358,9537.0804921718,9784.27043445173,10805.8106423518,10654.03715472,10287.0891326335,9746.99512175301,9472.06810501918
10348.4305624003,10020.9695826205,9896.41329674236,10017.8051007457,9684.22560486493,9795.54149263858,8851.92861310848,8865.22167083676,8593.36990667116,8885.37435299153,9751.33127152729,9973.4186685035,10083.0904555508,9626.92338779114,9865.16707269696,10635.7454823718,10525.300110044,10256.8050466647,9810.51683944026,9841.03110612641
10244.4823359159,10083.5123743462,10161.3427159401,10076.5795198879,9630.49625350835,10108.9872024216,9264.16164497013,9334.36236142631,8802.41084527607,9161.90217266113,10262.7366381855,10445.8285744697,10151.3449230543,10162.8854299996,10258.101889034,11694.3581792793,11723.8448318436,10943.7875904965,10479.2695138346,10060.2803179216
10258.9902015099,9935.1467681075,9902.80240666169,10093.1152017936,9673.49294652051,10013.8744232505,9270.76836359376,9174.51918278945,8906.59769654036,9236.11320613797,10480.7755229949,11056.7668077815,10593.0617490862,10453.7003317492,10430.2650356928,12263.5776973736,12335.5094487299,11466.459133308,11069.4327594371,10803.4446032626
10249.5007158551,10144.6110379864,10151.5481328464,10230.5011171565,9577.6618400998,9639.95461996521,8873.57489188888,8936.10869300146,8800.61230883596,9034.24885214737,9817.32403992785,10175.9037489743,10070.0997979964,9886.68974530064,9864.68000044012,12067.1465355365,11992.5806402885,11381.0016989821,10726.0603761879,10167.7408386497
10158.6575672056,10000.3883453399,10030.7825277066,10313.5633680131,9783.169973449,10046.8986901028,9304.97971152244,9235.44553982403,8769.5433334928,9237.64941389556,10120.3831037858,10151.2334862675,10071.3080019295,9710.96455213721,9408.27510922069,10974.5159205305,10899.5312479691,10090.5204569292,9042.41346514943,9044.3790965819
10341.3504930289,10007.3903798112,9878.81721480915,9773.84919210807,9241.11767455195,9461.67933453879,8517.60128208059,8784.87772255597,8519.41349531912,8722.40880698673,9822.44284187065,10030.5117083413,10105.9519815322,9899.96555582405,10140.7902833625,10146.1432171048,10015.0920436334,9719.08403391501,9144.39301124395,9203.70265233439
9997.02161257881,9807.45733571734,9687.84071137812,9862.92315795727,9674.51285729769,9900.9477567424,9185.6014429768,9318.12477468799,9104.11542823176,9338.85830037469,9812.47520006187,10011.0721787719,10176.278976047,9957.85290399915,10243.9145277323,10655.8232576126,10489.6021136225,10417.9218967544,10097.3707537978,9750.64273809691
10058.4369291701,10117.3899526278,10190.4322501097,10146.1021581254,9902.76161775772,10260.5367334745,9243.52158853513,9452.87982633442,9241.70100502916,9636.55266736642,10610.0539109537,11022.9301707907,10815.9080742251,10654.4333602259,10675.6441123921,10696.2984561343,10700.1189894193,10371.8082746629,9803.95871811535,9806.36407003916
10446.4323194017,10100.1239846782,9929.04235166236,9944.83799549422,9477.29577607544,9691.28645231771,9278.22993034205,9633.032227907,9262.56199041186,9469.81676326505,9768.58508419451,9933.27941001281,9699.14279339142,9413.32537043718,9687.15240404044,11220.6968545504,11271.7436344646,10721.174105597,10714.4790146872,10259.8568280013
10128.5853388963,9968.15046812856,9815.19694510146,10241.4189584429,9799.15593067381,9871.85032977799,9114.08827422768,9260.16550183157,8846.49684273583,9119.99416625564,10594.0252546046,10695.0237730377,10446.5933355643,9934.98691067127,10048.3091394072,11335.2989921487,11222.6126337556,10742.4299302708,10416.6134309813,10171.1194188036
10167.5346418653,10067.3166614647,9831.10094786401,10139.9025781417,9952.57309406398,10007.6304155966,9199.82431433873,9303.59577062713,9154.57470683061,9283.4996677932,9755.31312857577,9579.39500300831,9870.75081322706,9594.93375038999,9673.35367364918,11727.5441910861,11710.9977712781,11087.3731301516,9974.68957730823,9995.35357861801
10399.024650673,10113.1174689617,10238.9491580031,9896.08979366196,9511.96187757281,9853.97888542304,8750.86406406348,8711.04782233268,8634.37003232716,8863.96978468641,10356.4654950695,10593.823861786,10565.2464061147,10223.0185265841,10275.9359742138,11113.4878595383,10941.0706314552,10533.1715003,9952.85553442593,9610.08242936973
10263.0786619846,9967.50679853863,9859.53901747289,10118.0242476669,9744.04628054708,10018.3414159942,8742.76891657983,9003.75717856988,8772.30620109781,8996.50568743783,9410.97988634098,9854.42554560665,9632.0342359708,9402.11337025652,9528.21970149181,10227.7580483068,9904.32419202559,10127.6241415832,9566.99838114939,9666.24547665701
10398.9375724403,10169.653595347,9948.67417390095,9883.67526543645,9500.93224647705,9753.34343056245,8884.83604535677,9325.60210950606,9036.48623443683,9332.80679131469,10076.4824859978,10207.7038733051,10056.6954688184,10027.0439653024,9948.92094243995,10693.5955054346,10589.5742858728,10210.9291388928,9451.63158385761,9149.91023499072
10173.7354429316,10014.6042696672,9830.4292326356,9848.82954691605,9368.62185948351,9500.5593109839,8443.06261753289,8490.79749976245,8543.02277445002,8654.94342146973,9586.44248239987,9283.70088922327,9662.10743869825,9031.56158526362,9268.99523337435,10133.6712726631,10040.6048532291,9725.46925626048,9268.79611619604,8797.29774630781
10435.1600213069,10232.3925329182,10325.8280157283,10142.9018781807,9781.98731627426,10106.1229135968,9490.00505220941,9400.40104835359,8956.493054852,9158.67610335339,9955.35903176817,10041.5097417024,10086.594226597,9606.1008792561,9926.92557374487,10461.7567166288,10350.6693669266,10316.4055106988,9974.72136109823,9614.15511246082
10325.5820336707,10039.8953132966,10124.9438579275,9901.69543299317,9524.03209587284,9962.03368499774,9145.49184681692,9302.33675882367,9079.9881223658,9526.83818136193,9878.1874833209,9791.54101162629,10031.5531125741,9522.4483815893,9833.99548509422,10034.2502918813,10204.480878145,10043.5369712984,9964.44654191329,9590.67598948841
10316.9705458195,10234.0435759944,10216.9511135769,10220.5777791184,9913.35109771073,9859.7903248495,8937.48743947444,9022.44083376357,8818.26398640094,9257.93817751329,10017.9591079239,10194.6632994627,10335.1689267745,9999.10298332098,10111.0682219138,11015.5088216888,10857.244672553,10469.0392734707,9707.76452708566,9601.81407305122
10280.8861425277,10038.4588069391,10113.0001887148,10327.5365199532,9763.31475430442,9903.32239305155,9199.01518531355,9360.38531233336,9121.72832881445,9430.10802871249,10518.7735509819,10639.9575087218,10591.231188077,10469.0906216635,10454.4358157684,10471.281233169,10612.7212126067,10541.253469175,10538.0006217591,10304.0410678093
10297.5790110703,9897.48355500867,9689.1916635667,9747.30457258277,9274.98768312532,9334.69957351635,8339.14075063987,8313.46530848473,8029.5806196628,8202.72655030591,9158.17895007439,9458.49247214154,9437.79311327913,9100.5987538663,9287.23261318255,10474.5760749758,10379.3112613101,9786.77236830744,9447.44528062042,9017.23462695652
10378.2189121284,9990.52962281001,10027.4239459496,9989.9725562431,9529.49245896777,9282.66692786284,8504.78520400137,8539.64575779841,8070.08899173128,8596.75981768437,10385.7420637925,10427.4676054025,10345.9209956807,9951.38065505852,10099.4236091867,11598.2104077833,11646.7164061422,10925.4562499015,10210.0327141595,9749.04975777015
10062.0827620696,10060.6417689541,10120.5607963444,10012.2846048818,9600.4028091559,9987.19522820719,9400.77447418199,9694.26571967879,9380.80501901263,9529.37205129434,10265.615090977,10338.6697479127,10070.5352024028,9549.34517749272,9735.99021249457,10922.1950056925,10720.5386911181,10387.7493378304,9534.53219811242,9453.84621156323
10457.1128346094,10148.7422218278,10118.2015292443,10227.1085595678,9658.0593220961,9926.32652990672,8577.82256153571,8923.8838886931,8553.57708456594,8871.49395704408,9929.58043613214,9804.71568466604,10067.1819352342,9669.88421181528,9885.38517320592,11035.1296023986,10939.871227841,10419.6174463416,9963.77540626524,9564.1301277344
10288.1176744688,9885.75123876942,9956.44160086866,9790.15367498743,9441.15781119625,9826.08375130619,9000.58951468973,9215.38526262017,9048.30455757121,9186.10738235588,10148.2999457767,10130.2459781686,10537.8346220652,10173.338112138,10559.8308574658,11425.473300989,11411.2411462129,10922.5285283086,10273.793701147,9604.39346136825
10476.3968415036,10245.1880040585,10096.9535164104,9809.73092137463,9417.11676185092,9905.94098213451,8801.47188059084,8921.45877389764,8352.82484536612,8655.6415913238,9781.28907975027,10145.6126310021,10097.1233931792,9833.5663771803,10018.3765879157,10823.2211974503,10946.4208345211,10445.4959090981,10112.2660537684,9904.38921777003
10321.0814180153,10103.9668252827,10100.1480666391,9970.09706204539,9587.90813000976,9787.01561686404,9208.10352204629,9192.62175200199,8532.02260558224,8865.46188242779,9909.22253372618,9841.83460742747,9990.87206088619,9363.53787952251,9793.14405210116,11629.5552158258,11529.4709955653,10791.9114637656,9926.19810963388,9876.97002354609
10462.120914846,10256.8870603644,10060.0008150583,9980.11344352556,9512.03130476478,9670.50506696765,9108.65033047302,9141.36848651086,8841.44305341949,9068.74264330206,10316.596745959,10583.251545542,10696.3679885791,10619.3652433778,10632.2248853349,11451.2161739443,11406.0167681065,10890.3992920767,10637.3613265891,10352.7977793972
10077.5244711016,10076.7232206309,9993.75171692694,10051.2671798945,9679.21583348768,9657.0885502974,9350.01707059673,9500.3429630611,9172.1420465477,9496.61047021925,10213.5742939853,10065.8436278764,10077.4712002062,9736.67809799587,9884.35084654272,11155.2843828638,10913.2431320839,10395.5155503426,10288.9915668478,9975.72566672453
10114.9153560507,10005.0230347871,9912.63518629543,10205.7144026096,9643.84686948485,9595.32808396822,8690.88630294371,8982.63369569567,8687.25102641248,8930.7765605343,9820.75549356058,10003.486536468,9977.20968736254,9782.77789727468,10068.4581295815,10445.2729015174,10245.3666581335,10290.5751806474,10199.5609140041,9734.94064506767
10263.6315422359,9884.34466896553,9973.99044964907,9752.98923350747,9199.01749871338,9758.76726937128,9107.84652618031,9033.20716365911,8892.4867915242,9074.40699071191,9663.41358212223,9805.27527909334,9625.56071866472,9264.1656300347,9488.74742001002,10243.6177149092,10144.9025472336,9911.01569820136,9505.85127729228,9181.59086798591
10471.8251510287,10261.6893491335,10288.8787413155,10541.5540759659,10269.2838505672,10372.3417819623,9465.98108910194,9620.13250520028,9295.93414587238,9683.92979661682,10478.6257250203,10682.3137990721,10623.8752231179,10344.9512334553,10457.885419914,11207.5810550196,11243.466340603,10747.1040571125,10306.585327821,10080.7262770228
10115.5868518091,10106.1103619892,10052.3517035187,10067.4037121804,9683.32484174952,9924.79148251041,9275.3811734796,9379.77154775412,9070.26100405768,9323.81326786222,10574.194827441,10670.1842488438,10620.4967458307,10339.198254479,10365.1845306829,11754.0041114789,11616.6660981184,10775.2284663409,10194.3783542229,9933.65865967613
10222.0787922994,9947.63795452907,9787.7811947479,9838.3862481495,9420.61067545588,9784.38518145024,8813.3327236943,8828.23982403266,8501.46002906192,8850.81408546607,9834.61095536497,10054.6737880929,9983.50426989587,9718.71725396474,9890.31911740684,10380.798445399,10525.8236564622,10120.4262910183,10060.5869664636,9819.04205226958
10202.1110922331,9941.12452092761,9873.13512930589,10057.7247363801,9761.32900656867,10047.4236768577,8960.96999154805,9227.21640167446,9481.50532741025,9703.00612538604,10264.8361425745,10325.7794057681,10272.1913377868,10101.1362644946,10268.0616509068,10455.3464750671,10294.3305776637,10277.9398734845,10191.66258005,10102.9161295799
10184.281108996,9949.91209310203,9894.08055606259,10223.7037982477,9993.26005258206,9946.32127676562,9206.07028618882,9273.68611815468,8754.32002484106,8993.39096793784,10508.6201900284,10950.2312322166,10510.6381470853,10429.5805373062,10332.0072187875,12139.2727496178,12285.6668536409,11494.2648615435,11045.2744749195,10993.0111583594
10356.2262750216,10133.9495062386,10177.1869765157,10115.9423431284,9731.73588734687,9823.68185870685,9148.14254383328,9378.23687595028,9218.60784459562,9506.17748062045,10249.4450003841,10237.7036511052,10323.9255517506,9813.52114874662,10083.1270338484,11050.1783421315,11096.3144989061,10510.4173096096,9799.00293323076,9748.96869572131
10164.893712366,9876.41001799293,9908.24145142282,10229.4605462223,9649.97976272654,9768.43478350547,9201.35199917007,9308.66238383074,8919.11336960462,9307.47020069952,10069.4022531126,10125.454707195,10251.5072112239,9899.38809806967,10003.0867177197,10742.3960229722,10846.1727454589,10412.4385156222,9923.59507047274,9542.20629645905
10420.4385112907,10112.9334523552,10048.6392602087,10132.9417867095,9784.5219179626,9879.15690517042,9063.51910585019,9175.66550104053,8885.27548150692,9258.04256685053,10111.3044837991,10238.2347826463,10300.9064062368,10130.329177381,10151.3356767975,11226.4769940568,11178.3754794085,10597.9558078345,9673.98737074275,9558.44378845447
10407.6491210688,10140.7547436504,10291.9048603518,10152.5023527752,9615.75211929569,9760.54965766384,8571.13224164938,8773.92225432302,8325.08711381758,8610.51005146974,9101.3676954204,9150.41093985982,8958.20687272669,8676.84276254417,8778.09952691238,10880.2601452633,10892.5781182839,9908.73964838473,8880.69454925288,8827.14438676712
10461.8910675588,10119.9645802989,9987.85039961364,10109.795866947,9853.9482594589,10024.1151294945,9338.89880820495,9427.31027851749,9025.61404191518,9285.28280481931,10609.3737604808,10909.8931706202,10651.1129351348,10391.6592359638,10506.9136232192,11105.9906842104,11101.1588970738,10734.4976135672,10428.5527268252,10071.354294474
10177.4532664349,10027.9080336435,9926.51464084689,9727.66403821149,9526.73868959001,9740.68709840357,8690.32173802651,8916.42889733361,8623.50905702884,8955.29190322337,10157.3568747168,10182.8073122447,10327.1584809365,10168.8569134177,10317.2673279315,11345.0567048053,11125.7215164335,10703.0293974675,10525.5032899343,9927.82403635108
10270.2189427135,9972.7012748009,9877.98312287326,10001.7036622062,9400.70057194813,9782.30190004622,8810.00145547786,9021.93010036917,8698.48409051757,9068.31723187479,10033.1783966516,10560.8369529124,10078.8688996795,10274.0194021028,10350.0825040253,11408.0074377324,11435.5283767031,10576.1666879613,9918.5749537563,9718.20981171775
10568.8324809202,10224.7650785884,10173.0170306268,10201.3158679957,9874.33239393794,9952.28311741873,9095.20509554696,9219.24338835729,9028.30370463059,9383.22932797954,10189.5673317543,10569.1402919167,10344.5440553867,10256.220551718,10451.672166054,10923.1091053034,10895.2789199852,10069.2484000863,9491.95736759695,9257.26602554396
10075.0650420336,9788.19228870745,9784.16907609363,9783.90108732997,9439.94583360759,9823.36376954347,9058.55556183504,9194.85424564698,8767.08401688379,8990.16892015733,9435.91757241102,9648.7182053767,9735.68251495971,9704.21602938505,9800.84317494128,11130.6898303924,11436.7653468274,11109.3745726555,10569.1896925252,9862.08234863977
10249.7858298224,9975.07304947826,9857.79767481471,10085.4660215985,9607.85087320006,9764.0267069522,9215.99126212722,9359.63574520793,9274.61434207921,9656.99443188173,10930.0457715385,11112.0722082571,10781.3484078943,10379.7461574588,10502.5736608142,11518.3640335183,11469.2234915183,10923.791729485,10189.4798793584,9980.2050154263
10170.7918300894,9953.04086057887,9981.78116476239,9630.67523965002,9228.00176777573,9556.40241721185,8742.31781745595,8815.83458891917,8431.62541139731,8682.41574026988,9657.51894146258,9828.94945897844,9834.86561177949,9500.4076420373,9606.39840337107,11089.6256261354,11136.2532918609,10818.6858120588,10279.7227073004,9660.11093294241
10355.719778782,10056.0754389128,9936.20656531214,10024.6209538329,9425.26416076867,9592.40443414756,8693.68141125148,8850.57665892144,8765.94413886502,8943.77777588102,10054.8156660295,9980.4515918145,9960.91310046937,9880.62402529348,10125.8495877264,10305.5000582099,10169.3694688195,10065.9647693752,10217.8879415768,9799.71762342535
10020.0620226914,9863.47527534046,9862.58542156467,10008.1064590232,9642.27541741286,9905.73539621044,9357.4376289517,9362.86107303765,8853.37767816977,9198.12969716511,10008.7221441125,10402.2911854881,10335.2837930378,10092.6327645965,10218.8251366511,11019.6646606196,10914.9216136502,10437.4843387568,9954.35214936833,9404.19250232722
9936.6831293083,10202.6628776177,10094.6937685979,9942.30618794497,9673.13891414014,9818.49418169576,9061.4879991503,8936.33466400877,8719.29366475098,8989.40996743564,10072.1995830144,10344.2174585197,10231.0179730461,9871.86488016154,10047.0394260008,11021.6997367777,10880.4557344525,10131.0747581556,9773.17093686202,9356.01402594716
10363.6040149758,9905.42014417787,9846.47135839466,9946.48243168861,9479.47166669779,9797.078120052,8919.9899041164,9059.43360366701,8871.01732163464,9212.88372934719,10206.1031057495,10117.2682824122,10304.39555585,9779.6198932168,10108.6384184309,11036.649520325,11058.147916728,10713.0644819337,10530.3983330169,10321.6257294243
10225.4774547813,9981.44838956523,9844.95695044854,9841.02002435647,9593.89904544197,9833.73891057182,9035.04352175748,9323.74753016761,8944.72833758052,9313.14500005556,10042.9896381695,10142.0846245951,9878.90682208493,9557.12357717751,9444.88678965302,11752.8441326266,11495.315057558,10915.823736315,10393.0233743296,10256.3217799996
10075.263976306,10018.9908544723,9859.1572264421,10254.1547977545,9865.94200368169,10013.6734422369,9188.07039862277,9259.69872580925,9161.33319281392,9347.82093166144,10101.6371707436,10322.3569506336,10207.984302914,10177.360083417,10318.2521371833,11279.8684796121,11210.9360419418,10736.4600107739,10249.7194277935,9894.9534950381
10343.856580483,10056.2061050823,9832.85670945668,9932.08065756401,9681.22358046349,10174.3163029865,9285.0010906464,9346.11336283006,9012.6539888461,9358.25181018085,9716.57752213885,9613.65979027616,9671.12109892769,9090.74969596308,9423.11613781446,11419.0909247163,11544.7632966557,10329.2289209748,9528.63324324263,9297.46998493621
10208.4332220212,10054.5579378591,10094.6345368784,9977.89084418961,9695.63031341577,9958.89263239567,9464.57300285486,9665.40155346463,9362.86649308206,9514.858155536,10748.6901740317,11053.1352295989,10833.3132103058,10788.465980364,10837.9627728934,11022.3340035704,11113.3066869248,11028.0273222572,10202.1530111084,10299.6912537487
10166.506947673,9986.53765409363,9977.62290497526,10023.8960882404,9802.24836098693,10114.0675864252,9267.02963366612,9301.96419480571,9126.95995338469,9251.70790845753,10558.2801953846,10442.6150952482,10443.3163253315,9707.91560937585,10048.4307267003,11658.1161877527,11387.3998647072,10662.7130218046,9864.81816838639,9619.53227148401
10407.022388217,10189.4032042875,9986.20263601378,10113.679885924,9792.3088044349,9922.42435273439,9092.06342303624,9362.85506043472,9614.65040571991,9671.35761990807,10502.524580753,10652.131159041,10506.7452234192,10260.5237506474,10166.3958005962,10816.610492676,10609.2001419461,10491.864581909,9898.4574418057,10148.0637012268
10336.8686914855,10145.1088987813,10279.1307805318,10064.5691457788,9729.33746931764,10157.6443875004,9342.41000400821,9372.0072295365,8684.6774055321,9126.53871153045,9920.06588184582,10153.7016039153,9864.60518834235,9552.09519620114,9819.33256840275,11252.4601885431,11142.0891532954,10643.9694066568,10095.9363830581,9558.51040159473
10245.1817156754,10113.7173575672,10157.5144974354,10202.992596306,9695.2918176693,9931.30285922995,9136.39940221165,9310.919726819,9005.79054946877,9319.61466763811,9964.67036278774,10137.3786343256,10282.8904843352,10277.0243047291,10270.6551409864,11777.1023627191,11788.0673045765,11375.6000860083,10619.8565677237,10266.5643071815
10411.9814913685,10077.8095388722,9911.82503076164,10109.8814117698,9633.66667286992,10029.550846072,9411.91162052123,9580.96563587255,9326.15267950083,9585.33970506993,10563.8869966661,10582.8590592596,10623.4049026267,10519.7453650122,10531.0247634756,11115.3866274599,11100.6863259859,11029.7656860993,10657.9420848971,10751.7762536971
10104.5805587891,9971.36210627747,9791.52490544637,10104.1898286798,9651.52188245844,9906.55339500482,9163.21180407436,9237.45619741031,8657.27536193635,9097.14275852982,10223.518345383,10499.4208898328,10190.5949918305,9724.54906272679,9893.2417668373,10295.5314543272,10187.6391577565,10458.3966188461,10056.0002216222,10026.3688435404
10203.721613438,9893.47205271446,9901.50562041735,10284.434358681,9864.86358825449,10057.2879028764,8965.69428726231,9021.56587516501,8855.08288769926,9201.10240501647,9908.47646339266,10009.3663841274,10103.9402199622,9829.21304873923,9899.77294809502,11101.4558511366,10849.1500408758,10212.8771002916,9297.77274391833,9229.07094343106
10245.7450080629,10011.2567621391,9965.66679512202,10292.4428623169,9942.6193753729,10088.523852166,9365.87529792688,9294.60333133769,9159.70450856998,9474.13848818959,10559.655663495,10679.5521493655,10519.6746668661,10351.4236275219,10282.33236338,11253.3251704129,11124.0881698215,10491.3228957119,10101.4612551527,9939.25694994981
10262.1041532554,9875.7222378674,9764.56520643875,10134.8521309538,9640.66085202095,9984.35430163947,8884.35648520157,8813.41746669146,8587.97784208903,8841.84923903834,9669.29267606638,9990.28855660556,9992.93977137801,9946.36661782198,9842.09280754193,10924.0861223607,11069.1542727253,10914.8096474574,10462.0935793345,10386.3559685773
10291.8017772618,9974.74436305539,9801.26550097045,9651.06195729327,9373.75080905466,9639.27212029457,8892.87667377884,9052.5029725672,8635.52200192838,8875.10427869674,9755.10440759727,9712.2973674577,9685.85448380687,9439.10172335782,9608.53697670505,10589.1928703952,10632.5036374731,10106.82594343,9827.37852790308,9622.53905322678
10169.8598971923,9888.29061268165,9653.86911030764,10033.8277180673,9648.82618149544,9851.83203750216,9394.01509562666,9450.98533422706,9215.50888474724,9573.75858878228,10392.1875306421,10789.952657711,10607.4998956236,10284.8647115032,10419.1463717826,11021.2610757226,10931.0707019129,10564.1770466115,10014.3990832484,9677.1645367696
10271.6460368453,10010.8571827223,9866.40478728405,9984.44007959241,9467.94722249589,9849.24051189358,8988.81427361131,9129.62649965121,8854.27834689969,9125.60501001079,9802.40732957081,9795.31184635905,9779.02503225659,9407.15759193103,9681.22773769956,10212.449750054,10247.6809802075,9830.05377602035,9586.91779867308,9790.22225877037
10150.9751827692,9922.25613225391,9754.90454897339,9885.72801809634,9469.89965561749,9664.47070309612,8820.50562741048,8968.78798663454,8804.74314981605,9185.00198048917,9738.87517457311,9784.90309538673,9968.2854896633,9487.29875936231,9670.93863389403,9846.11372935804,9870.68963130795,9641.37257892024,9455.81154953316,9527.5128868195
10215.3903024475,10096.8163242702,9989.28805468118,10037.8624459563,9713.70716207534,9752.51432317773,8984.08289446713,8987.4674968429,8480.32394747117,8919.0489948065,9806.95404008728,9755.3198550019,9840.40208122152,9468.26445484954,9956.98418642574,10753.8303665877,10468.7729603876,10232.2913988844,10108.7085066558,9760.40601618209
10292.4359676691,10070.5650680063,10036.5474937402,10141.1847169308,9662.06851762012,9602.34691527536,8959.33979667987,9096.11167350611,8813.75676743264,9091.0267350294,10024.2658441686,10214.3608361219,9926.94794242201,9680.52315039214,9944.6120648054,10780.9139404714,10793.7564604763,10245.6692971206,9990.88056069937,9544.52103364681
