soil.burial,soil.carbon.density,emergent.biomass,scrub.shrub.biomass,forested.biomass,estuarine.methane,palustrine.methane,estuarine.methane.sgwp,palustrine.methane.sgwp,iterationCode
408.185035767755,102281.5300011734,566.5645278121187,7682.434453317224,36444.869683141296,113.43958889826955,269.0157216744222,402.5952637728808,539.0877526274255,1
399.7208232431087,100647.96482021545,604.4384227653884,4377.003005990534,33425.44234683781,203.25127365390262,651.1321260590457,478.9760482910325,1555.95629895179,2
419.3319540075592,101464.55945630182,565.2613686040754,3271.7923808535443,46835.58144777434,157.0356700241291,262.3620367659925,404.07675325086495,868.2401043382292,3
388.4166553503337,100866.39472995017,585.9804176089083,3293.3599618580106,38523.97617876922,276.0240374308673,594.6223624438564,160.02230478129604,433.7158027760712,4
391.594894695403,101785.77850316645,588.2160289260694,3018.726532403822,42821.22591015675,326.6967551745976,659.9561734648914,573.8818920390513,1454.5556952695028,5
438.3418286584801,100887.04318113017,564.0462257801888,3518.8652789138073,32800.36776611878,42.431282836441,201.90796185681205,457.66425336967916,893.841138268534,6
375.3160654903465,101251.40832877686,594.2214553319512,3013.6283051602068,40266.154084057634,249.43328061258995,486.2599145264896,797.9911973888329,607.7064740555568,7
395.9195559827958,101644.87277301398,546.1700728217659,2778.4806012242598,36260.995393239966,146.8402753099466,207.01776087927465,340.99728802319896,700.2601332040853,8
383.2533272903976,101528.56041372498,560.8957020961484,8009.371200611207,37283.3374007503,349.31684488697096,675.2429153129132,462.26125426069297,738.9409919871428,9
425.66948141635913,101574.08210302309,569.6017556241363,5177.59593304338,35500.71142401831,224.99343729334527,338.7725288254277,999.2693352116537,1665.8500604773567,10
447.3780876672561,100831.27818757104,588.114606187794,3168.881886438625,46723.79109636168,243.6468793228175,270.2713608722645,299.14159848091816,1185.2472000484827,11
407.80470863405617,100775.35370417211,594.5617581487654,8093.56511601772,37929.88055728759,562.6844683368237,281.5715402531998,-1.1287089327781052,409.85939331233624,12
329.44641649590903,101017.51428697135,566.6189279624762,3604.6008487470226,38939.79154437137,220.0653702606352,327.0449668533473,832.6191932123346,1584.4099050442542,13
439.10724785830735,100853.54450579688,561.5291361860691,2171.7199875810734,36176.79582762,279.53473488305787,518.9456498828984,465.7054423455397,945.6848748065145,14
374.78763559106903,101790.6395600192,578.7661978117015,3233.792797615697,34796.649413688014,385.70990055486646,974.1448985828804,454.70685225286695,860.5734297769429,15
374.40264771974614,101631.42115844187,595.095284808294,2021.3039386435942,50356.77401584308,280.1719436618153,232.72975421955823,789.7577894980865,664.3731240712747,16
394.3696822378475,101509.97615555198,566.0985713433151,3156.014734142423,44716.19314581992,223.50772906244165,543.1087524170323,334.1051303514781,665.575209309726,17
406.93325370106584,100977.3848319342,567.1165571697086,4770.077861186992,43852.34245271692,448.27068515741286,274.2493447402571,261.36896415706696,361.894198300272,18
440.6794090918282,101237.59870630666,559.2222189977855,2940.640818011351,37490.48182749111,311.51699754013833,584.0252578734611,587.3185644204989,1212.843721769746,19
375.5450788722578,101628.43890639929,575.3719137617311,2623.5638700522663,32050.62627919847,385.02049566168586,343.1663868933106,623.5966653408656,2559.569697585551,20
413.25736720109666,101734.29622557909,568.8301763390892,3563.5562760293255,41420.64953560713,299.4662312187353,810.6451479835175,603.1050943687073,560.4271502859394,21
337.37276370054343,100375.32489535744,574.7481337422304,2877.1794055551645,37343.95063659552,399.12370995776826,274.0187433056684,74.35105474698682,654.3689302039552,22
418.96051971414994,101102.99211508202,566.0929856914091,4836.527683405472,40907.91915944154,409.4184947044183,932.5720850076169,511.5707868717276,647.6404553204926,23
380.45140379267497,100972.69338418981,595.3252646469707,4811.717942686493,41966.11197540864,124.72543004442997,416.2998180214513,497.07859402299204,597.5207612192216,24
319.83984577899156,101894.56958263568,584.3826538901977,4674.45909834809,42018.790393810246,319.22643815805196,504.37341907628434,724.7723652003262,957.0995296187145,25
377.13558777501504,100520.1450215896,578.2623076784273,2620.271315643851,35942.4039805081,199.08692680491984,690.6485506533802,603.7099675227184,1260.7321268945939,26
389.39904738095396,101900.83029273788,589.3270568667607,4189.691458380228,37779.05496530062,401.29501011373554,898.5825854785033,391.6998285020995,439.281734332051,27
415.435515667652,101236.03130765489,579.5904360115087,4526.040243339785,40220.423166800225,250.57664267513263,585.0579244247649,377.44301709043543,544.1201692857444,28
331.2193883306929,101570.55590203358,600.6349329930711,2077.550745951627,36449.27909422686,522.4547657321993,588.236516589179,764.8336992079853,383.2503741582685,29
366.36625971642025,100549.41608166187,579.2609638037089,5708.135161592644,36530.53760939448,328.30149517176386,396.89983332726433,517.9999361267829,618.0672276426268,30
382.5734000487403,101307.45508660031,566.3178067460415,2559.6403858634194,37988.21001806851,291.95904125636594,265.86984256181637,529.4403756158889,1306.5150160479675,31
386.38721398223475,101036.00171063085,565.981390745079,2920.9959352294222,42790.4297099212,188.24207439724822,350.53181639858747,778.2733832661308,446.48559985473383,32
418.88927466164546,101706.8851453598,593.1559469405116,1691.9699500122351,38019.878132660815,395.96344073803596,463.3542333886151,436.5706981964628,651.1629171727168,33
353.724576170443,100667.37609905608,572.2821357673873,7238.021343591786,49076.075702154085,537.7531031994156,356.2266547853751,671.5405173872138,1424.516565496993,34
370.63480340770406,101284.78101509903,608.9920081017332,4185.847849557134,39589.21438800018,401.72629157258154,500.6156876543946,504.91976699381354,492.63395154670775,35
420.46233200466094,100904.29096549132,601.9557615141777,6084.254580341895,39597.651555718214,295.94046485183253,297.30426841625575,597.8386925630849,1203.2395091191463,36
384.86333666789614,101381.79744903096,561.9090399887128,5282.767812133645,36591.01825897878,390.4201885787226,520.26428368787094,373.104411204269,606.7554529665523,37
363.4774914319225,101418.66066959215,600.2717525794957,3439.39269501039,35896.55364496258,236.88425728380258,257.1347663410238,258.28643829862506,1322.2207288021552,38
359.1354061382513,102034.81034890366,591.2910068516607,5724.671594468856,37753.88643046976,247.38258670323154,565.7780762531643,43.527620537268014,726.3778343141464,39
404.91110275471016,101183.5550597075,567.6806772497073,1237.2942861166646,37814.67110309012,53.10092090094052,289.9524714524276,685.038210638173,723.8200334745667,40
376.24593884610243,101165.98318073373,550.7685687071183,3517.517406070671,34929.06968384098,125.7063817257294,523.9919561323836,301.97095957252964,543.8308850475203,41
338.46709249902517,101668.29557233557,580.8686907168145,6034.091231604959,30744.989148721896,276.46985932874014,757.3982954678402,601.4018828182369,875.8775273358242,42
491.8435815459582,100817.85083046346,573.5794725972069,1932.9186897608497,35485.96294533852,375.28955815613705,363.7193529007599,378.86379482069486,753.8135015234908,43
386.5725691943878,100719.19728314884,563.5582591399246,3083.9181241073384,44554.662581685516,313.43392481935285,846.7242620443386,971.447712489887,574.8543394187889,44
363.7866508625254,101629.82400281786,555.6859937322364,2484.5123894792355,40381.89348747278,307.9411082591585,479.03890970918883,724.1709088656012,399.420378467559,45
395.80776333415014,101878.37019600284,566.4785811334409,2661.2017507075184,45451.22368128647,295.37367716464155,703.2771246256193,646.6288170056785,1110.5678627295774,46
355.2332494220108,101115.34428695777,583.1369465559183,4799.80438831851,32983.04359893935,310.168794902364,278.67588159085085,147.5261841143329,567.813131521386,47
411.895109626066,101616.53449359295,583.6739004293207,2662.1644732709237,37908.02215289988,418.2889610875762,601.1769366467053,531.1227344344201,903.8971057613442,48
397.8758232503378,101251.70461496992,572.2794536717591,1700.8257941993825,43775.687344376944,276.13460855306425,914.1548663108576,314.8546379910401,762.589865642407,49
366.72506920795234,101032.26218686266,576.7715342145191,2494.4149526334986,38466.78473509492,353.5384264292583,204.29846810097052,300.7047280607654,817.7509676997863,50
461.58299882406027,102150.65376808397,576.948932247962,1038.7487899713408,36106.545988729486,433.1117884665813,413.0950598783983,227.67177865113584,687.90415389283,51
435.3453804600507,101143.89600407546,546.9907765190317,4779.834669013201,45816.21393956211,210.489437508065,342.87183351026715,639.8230009005271,871.5826955754766,52
443.9832384796583,101057.03747154083,596.8170242802213,2290.123322397509,40397.43764976318,200.30566906673346,651.5012853914311,278.92066725468464,1901.2587775271445,53
392.38829954717784,100562.42573723328,569.3403250659763,6710.824559232041,32996.898204183206,111.83450756511665,722.2722581091105,456.519708889539,1006.0897044832175,54
425.2896408354325,101352.66306019064,580.4005918136545,2707.944680253692,36725.307510062565,99.55416112549283,762.5530644178324,506.9604037704028,446.27245671391165,55
467.7625832106483,100352.93042612515,592.6499710276084,2579.9472092415594,36322.2482968866,153.8744429649139,563.4861562546412,581.9525508983972,1038.0142101137667,56
434.29559151080434,101449.45620420988,574.9180592179625,4030.650137044609,40968.55264279865,158.3879839379517,308.5559399016065,375.35121423438454,1400.2927436443715,57
391.89556879613036,101356.78447944252,565.6078690871553,6276.698669339759,29602.308908246912,183.04834970143452,193.306017794277,350.2121765482077,475.0002979978417,58
423.4665761786578,100426.47353516663,577.3154740627535,6833.931997486404,36836.84190146841,485.22336195807503,221.0199469159069,557.7312599356733,1050.0055259640958,59
350.3912214939351,100968.70484312165,577.8374594960188,2295.9792440452725,35665.12012950103,341.2163125722081,712.5633244778509,694.1074593774196,903.8110330636691,60
447.5486159739123,101787.53205102163,593.0547705010445,4358.734822289862,38931.61293074477,423.66599606769205,187.14343891223018,554.4957461257718,406.4814964058029,61
337.547174697695,100629.82346337092,562.6074878264473,2222.730038005958,38463.79798100325,300.41802374821486,394.22870652134907,485.0246979720388,1067.9342081013037,62
371.80184866925646,101789.2052128818,581.1715347069652,2900.992356035072,38486.90001439688,253.60655168993856,350.080850146648,433.39620648004006,641.5968287065507,63
421.7873567512596,100396.54740251877,545.6023126983181,7115.867964239697,37817.08050796202,379.29068533146375,452.9452427737807,441.98069527772157,1162.5237434572239,64
406.17611127567625,100948.43859015072,585.6309524934178,2776.7776138770596,36089.711086716256,313.01780346716475,570.472908946802,355.5969134916403,1172.1865080161278,65
423.01498704603165,100918.48123465684,582.1094229479548,4277.544691302941,36870.82217939626,431.0843064833696,1035.1852435499063,213.41981708202172,522.2377541127371,66
429.65306912507344,101188.0553170182,582.7746972500476,2770.7599117264012,35645.34910406412,336.06443556047924,526.876802236509,654.1218468512554,1001.6662538811004,67
382.1671303025792,101535.25664391191,603.3895389720865,1836.6338081380936,32420.546707220212,283.6395617304239,681.4921163459356,763.0268021945805,1376.5816372210622,68
398.64675168453795,99237.6738214267,566.5235459124275,6520.0381901491965,43257.25241662626,364.8990272818394,367.38547887519763,604.9814382599659,906.8730546978907,69
332.44691457269766,101740.28153536082,605.7669699090563,8211.368485290925,30935.34840799535,172.49891359624988,839.3880062330056,243.99499956120715,434.3591155453385,70
444.541422613161,100956.29653639263,552.4010859781846,3270.8983218524822,38904.839344544285,178.29057195990092,836.9278159009432,513.3951281818829,771.2360344229108,71
357.25893014221504,100939.84834698099,593.0254938295814,2774.0688372345794,38925.88687321537,313.0471956602017,386.4804096898366,593.5764540257251,526.7151233290141,72
379.0111299858454,101046.81011879617,602.7583136276434,3113.4526318139983,38327.56390624155,71.66562371684226,150.5047628884344,661.3199024542982,617.1486142923978,73
440.1457419693964,101008.60935967782,564.4451649404157,8579.51879814927,34393.60279002671,422.5868554300335,482.92177254036585,446.4063889878712,929.0734294354917,74
394.6856476073258,101635.74834492855,573.9391402278519,4146.324126647054,39378.455010222206,292.112471984383,265.70396083819185,507.1182497521639,674.7519692039513,75
370.6186187862599,100270.88425345182,565.5240070479497,3209.835505656126,45429.107758133665,275.8052862058446,640.2076707814532,563.3600175306441,1245.3218396447992,76
324.8358409880872,101365.23539649924,584.0077866109311,2819.5030922956835,42781.05400380934,303.0989210171977,308.42641227968124,389.1578092439185,1884.971156156705,77
397.6592673208171,100728.79330755162,610.6031578988476,1761.518938121658,33994.83227932054,190.43526086826688,580.3123418385928,823.7047816714734,1029.6607009734576,78
438.7112922687063,101538.49406148389,575.8770091903858,4564.288273574194,42996.5928430459,356.7901227128394,468.214411071777,663.7420692672655,1204.8925724052697,79
387.17522851075364,101280.10209128463,595.3904132791737,2333.774155669632,40944.40432619252,475.05551550628286,763.1919530681763,330.2023354781678,992.130816473371,80
374.3647817604122,101099.42196773068,588.877564579906,3199.834034326466,38958.558427619195,358.0003394941871,250.29188186864718,702.1941740273637,596.5034797887249,81
390.6492998105664,102098.88250686842,542.9021046682436,2413.4826742783166,36909.59060629974,211.95876564704204,921.7633272680785,535.0889074559573,1370.6149617570475,82
371.9687510980881,101090.48282810411,602.1851782393304,2358.4829835480937,42878.18656965442,474.5329237864239,837.4331521002919,456.4561579065109,849.2412702955002,83
345.06704345253564,100693.16369709496,566.3896190273218,2745.331703735213,33591.18875635843,244.45187574369024,951.3338800055011,346.9783228307423,923.6106742511045,84
396.38944140480555,101054.4921793427,599.0534128946282,5433.875729591912,44207.75301092042,181.02155522974516,322.4378138363078,595.3197638433886,535.1793357066654,85
347.88923834688495,102590.66192819615,575.5904399791904,6703.090363310975,34562.31439614194,397.97212192563995,479.1984033263528,274.2769981400025,819.2976812147933,86
381.192129162027,101330.89312497934,579.616545910236,2276.2297306054197,39891.734006413935,200.28273844538484,263.22470000549765,400.06559008938456,1010.2100102978886,87
347.49760993144713,100822.83012568354,577.600914354401,3778.347721217659,43580.99787767791,251.3452817808886,331.42531173438937,606.1206607642165,1198.612835875149,88
351.2763810972066,100947.6356049027,568.1265071522959,4215.613925743096,46760.85055359263,408.0875203674813,936.6077025025154,441.60728866282074,910.2093132740999,89
399.36682724274914,101357.91561776945,556.789148656424,6256.520045752728,44573.81461030856,265.4831207787457,322.7256726712951,468.3375321100717,953.3054232723489,90
366.83345747380326,100533.43874572555,572.0492099613438,6311.159062980249,38650.25711072353,445.086341358057,360.97916900752523,552.0132035954546,955.2669648985236,91
398.7540177687587,102000.2645932728,598.2936059362543,3264.495926282685,42441.03582064072,257.1242538533534,388.5222548797251,595.9620221330536,551.2394547980081,92
